phage_id	O-121	O-122	O-123	O-152	O-39	O-418	O-420	O-434	O-445	O-90	OMC-124	OMC-125	OMC-126	OMC-288	OMC-446	OMC-55	OMC-64	OMC-87
uvig_439493	0.01495447	0.356754789	0	0	0.078282024	0	0	0	0	0	17.56911142	0.07170592	0.102117816	0.151340153	0.227677894	0	0	0
uvig_440891	1.602078576	1.242542929	1.000747174	0.454537116	0	0	0	0	0.305779449	2.4734611	0.129727663	0.188423597	2.675121088	0.305908183	0	0	0	0.168869886
uvig_451559	0.767962767	62.65144411	0.24241747	0.524661303	0.01456539	0	0	0	0	0.247480165	0.298535335	0.10673456	0.380006984	0.309746864	0	0.021097435	0	0.155444496
uvig_485786	2.380259714	3.282290654	1.198701575	0.985190822	0.036011339	0	0.190918173	0.090529381	0.695902823	5.017315532	0.996429727	2.737854311	5.524412121	4.734131433	0	0.10432222	0	0.384319583
uvig_486069	0.373576414	0.171385824	0	0.037152588	0	0	0	0	0	0.276890156	0	0.03731833	0.042516617	22.84122331	0	0	0	0
uvig_509703	0.212228182	4.024379557	0	0.070354425	0	0.157184369	0	0	0.091746086	0.209734492	0	2.430989032	8.260539464	0.536940563	0	0.044699136	5.782477113	0.329340258
uvig_521516	2.07288131	0.270866434	4.752516923	0.559095037	0.319143898	0.342224196	0.356205755	0	0.77403502	0	1.101682766	1.977101839	0.683639286	0.194839192	0	0.048659819	0.053346174	0
uvig_524389	0.078352726	0.444422237	0	0.051003918	0.074573143	0.094959896	0	0	0.110853247	0	8.10087533	0.017077151	0.291838896	0.072084946	0	0	0.05920969	0
uvig_524473	9.500395491	0.102123869	0	0.11385337	0.187273928	0.052993499	0.147089456	0	0.030931486	0	0	0.085770964	0.065145666	0.120683581	0.060519263	0	0	0.111034529
uvig_533478	18.99237675	10.45838438	2.234366983	3.791795389	0.223749178	0.189945048	0.131803498	0	0.332603964	0.253447772	0.076433515	23.53544359	0.21404365	0	0	0.216061676	0.118435127	0
uvig_537319	17.94042971	36.80738052	5.270178859	5.794282004	0.333318902	0	0.368151608	0.104741848	0.123869939	16.28231227	10.16226581	11.22044947	16.45755445	8.296583817	0	0.120700065	0	0
uvig_538036	22.2785917	2.890963301	1.258147068	0.81470447	0.137444357	0	0	0.345523181	0.561856721	5.487986875	0.070427222	5.728372864	6.956617316	3.786464616	0	0.099541566	0.272820664	0
uvig_540412	0.563321718	0.310122439	0	0.134455123	0.049146916	0	0	0.12355108	0	0	18.86217331	0.29261905	0.538536361	0	0	0	0	0
uvig_541923	0.177035399	0.15702265	0	3.736070928	0.015445426	0	0.559552053	0	0.068879045	0.104973136	0.031657275	0.091961536	0.406996556	0.149300761	57.97179139	0	0	0
uvig_542539	0.629640299	0.144430186	0	55.16683167	0	0	0.121347001	0	0.204144777	0	0	0.188693321	0.143318338	0.265499939	0	0	0	0
uvig_546341	0.48793047	0.684711798	0	0.479543399	0.150245006	0	0	0.18885145	0.111669873	0.255280906	0.076986342	22.22621644	1.077958913	0.290463903	0	0.544061011	0.357875229	0
uvig_557689	2.213441075	3.502039914	2.410520397	0.838184121	0.148547172	0	0.229699041	0.280076021	0.248417898	4.480031151	0.266407272	2.279146113	7.915820242	5.994914551	0	0.161373866	0.117943695	1.188991892
uvig_517098	0.25085695	1.253156047	0.364256844	0.149688007	0.109429879	0.371588647	12.44109809	0	0	0	0	0.066824794	0.133233111	4.72478	0	0	0.347541163	0.583927817
