phage_id	H-10	H-118	H-119	H-120	H-124	H-147	H-161	H-169	H-193	H-314	OMC-124	OMC-125	OMC-126	OMC-288	OMC-446	OMC-55	OMC-64	OMC-87
uvig_349986	6.760470219	4.500317139	0.045700664	44.32829335	0.605560043	0	2.324772208	0	0.093643909	0	0	0.144595839	0	88.73085672	0	0.285811955	0	0
uvig_360064	0.038131869	0.249755664	2.504372105	0.878942454	0.027871386	0.028574617	0.160278178	0	0.26264281	0	7.911097753	0.072790585	0.420573606	0	0	0	0	0
uvig_366661	0.74846642	5.746580887	23.84008775	3.219813009	0.288731314	0.311596188	0.518306403	0.392977145	0.719678795	0	0.811931769	2.653412366	2.415833452	2.297519895	0	0.609652545	0.786314438	0.264228196
uvig_368605	0.021301005	767.0648582	0.110155742	0.291525178	0	0.023943282	0.148193666	0	0.594387956	0	0.025995599	1.185002704	0.330899165	0.098079517	0	0	0	0
uvig_371543	0.060685405	0.64258708	4.09022123	0.579191929	0	0.068213107	0.334238255	7.455814282	6.130460469	0	13.12714349	1.952789068	1.112402182	0	0	0	0.057378698	0
uvig_374792	0.242856355	0.265109613	7.556357012	0.28426619	0.044377205	0	0.211197625	0	0.686249864	0	0.259332689	11.93751203	0.58475877	0.279555281	0	0	0	0
uvig_378528	2.75744685	3.956151735	3.977230087	1.479538619	1.54245607	1.518119266	1.647596066	0.531836999	2.444888134	1.348402842	1.33919993	3.284081447	4.930440782	3.368469672	1.559250804	1.504549283	1.596242109	1.787970788
uvig_378623	0.138550527	1.240218021	14.32996805	4.491000125	0.151904244	0.155736985	1.104483364	9.820575146	3.768267449	0.622469453	9.426550333	3.022645707	2.647334789	1.196155588	0.239934725	0.238985654	0.262002006	0.440207595
uvig_380418	0.263936166	0.307329062	25.26611308	0.190117141	0.321527497	0.362604058	0.841608071	0.415733605	1.009959181	0.527018969	44.61166311	0.23992015	0.533013034	0.15191027	0.609428225	0.227631604	0.332739285	0
uvig_380984	0.123535587	0.997929372	10.6688006	2.257982153	0.02257369	0.115716268	0.420773376	0	3.076266891	0	17.77106786	2.551900847	0.508549849	0.462161402	0	0.0532716	0.233608434	0
uvig_382713	0.634173373	17.52009884	9.502303205	5.235682358	0.534843074	0.292446858	0.905029901	1.383099369	1.309546894	0.146111114	0.416737352	4.735913103	3.78904906	3.481565488	0.168958315	0.252434992	0.645742135	0
uvig_386381	3.61173573	19.11829779	20.41623506	14.25964138	2.988558851	3.012897996	4.148371989	1.288064375	3.658697428	3.265718004	0.374241846	13.95626184	77.70191615	11.06056816	4.720467491	3.114939526	2.061847369	3.031220158
uvig_388303	0.307668817	2.055468884	0.487929525	1.313089134	0.264235895	0.265139018	0.28539855	0.290770912	0.342323605	0.322530009	0.03754769	7.400160562	1.285675402	2.408300203	0.479524626	0.238813924	0.145452076	0.293260848
uvig_389121	0.106419995	2.579005166	0.495305087	0.479099396	0.116676921	0.03987361	0.215943222	0	0.187947282	0.159371933	0.194811339	0.507867427	1.157222443	0.122501516	0	0.642473071	1.207454903	0.338121342
uvig_392738	34.24750848	2.871095415	7.200659169	8.104801341	2.081735316	1.42284013	24.27896028	2.990749313	92.65133122	0.210629222	7.209066692	18.08426195	136.4669763	773.6416356	1.217825166	4.670080857	2.260712711	8.937362242
uvig_401215	2.64819749	4.865364221	1.429777233	1.655597274	2.885174316	2.415052274	2.433336016	3.541630431	1.588399789	2.768629425	0.060978149	31.8163577	0.745145882	0.747714977	2.941970685	1.594446231	1.748004968	1.587536974
uvig_413650	0.310167774	1.543965238	2.79095584	0.4915206	0.204037338	0.325399611	0.4855218	0	0.295803459	0.185799812	5.583267419	1.421003116	0.713105787	0.142815351	0.322279623	0.214003223	0.410573719	0.197095186
uvig_414386	5.344976323	4.22001235	0.385687554	90.81230883	0.545128699	0	2.432200679	0	0.373197793	0	0.151697026	0.271179211	0.3475725	56.8764774	0	0.268009996	0	0.39493596
uvig_416283	1.313546584	17.66097477	0.528333385	2.444265051	0.880090605	1.435471595	2.014912825	1.29312862	0.947268573	1.393387035	0.13358693	71.77580807	0.782199687	0.756020743	1.137366435	2.218532268	2.949684268	0.869467976
uvig_418142	0.051047302	0.557248358	0.219987798	0.25739091	0	0	0.096184359	0.241218313	0.126215777	0	0.031148887	0.146167618	0.150668328	0.176283749	0	0	0	0
uvig_418838	1.26033296	1.754169201	13.30690867	7.88683005	0.498985437	0.216435783	0.532795317	1.488890587	4.841248449	0	2.723721625	2.133778803	4.029921385	5.138202377	1.000349274	1.404007411	0.297914568	0.16684892
uvig_426811	0.061958748	0.21643556	0.170886757	0.167361775	0	0.069644402	0.04490151	0	0.109424722	0.092787878	0.037807014	0.076033367	0.086624495	0.106982347	0.053648498	0.053436289	0	0.196857509
uvig_433285	0.623958797	0.656038616	8.938614967	1.454788294	0.126017854	0.123045189	0.309388363	1.163860841	4.825457034	0.049180271	3.947646702	0.720920321	1.178446481	2.041335079	0.056870525	0.339873428	0.186303065	0.104340199
uvig_433958	1.881185503	9.402376116	25.612167	13.62305036	0.877788948	0.918816492	1.772283878	0.873059349	3.743568386	0.553381821	3.218199697	8.001945358	9.79497748	7.482432254	1.134391938	1.042989055	0.984626973	1.280778979
uvig_435637	0.10989642	2.339344382	4.300264735	2.671650809	0.060244205	0.082352325	0.62120717	0.259651617	2.115547884	0	0.905288609	4.825013114	8.706614088	1.644542594	0.380626013	0.473900541	0.207816478	0.174583381
uvig_436340	0.34708111	0.252589749	1.410983569	0.302092612	0.169125925	0.270926861	0.310219975	0.068337206	0.633409004	0.129945006	11.30416809	0.836073913	0.341474987	0.033294152	0.150264334	0.199559944	0.191431856	0.183793046
uvig_436701	1.115435652	5.001040061	2.224934805	2.109095283	1.455884629	1.582175593	1.443493411	0.941226132	1.407114057	2.147719684	0.291700704	2.68332032	2.772426729	1.054708762	1.51772852	1.649154643	0.979323727	2.658000962
uvig_440553	0.34240598	1.370530718	5.203931264	4.007901844	0.260699725	0.128293208	1.100094613	0	1.52187805	0.085463111	33.53405856	0.933749574	1.755297982	2.660500478	0.197653728	0.344525827	0.377706596	0
uvig_441164	0.641619717	0.246811919	10.09112766	0.324618149	0.10049429	0.137373188	0.123995163	0.144376293	4.332980825	0.091511781	0.540662372	0.041659829	0.688211589	0	0.052910678	0.026350694	0.144442451	0
uvig_443747	0.071060248	0.14997175	0.04355319	0.139338991	0	0.002958329	0.066374385	0.111929082	0.050199515	0.059121142	0.737132193	0.051675481	0.056420588	0.249939633	0	0.146405139	0	0.025086123
uvig_448159	6.018906393	27.58086045	3.466315081	1.231678319	3.24951645	3.997807152	3.033504547	1.292803115	2.295098523	2.048582786	1.168591409	0.988552782	0.637502277	0.393661687	3.316483739	2.654489947	2.069432827	0.869249115
uvig_451553	0.091032799	0.075524436	0.740671583	0.098358416	0	0.040929974	0.063332618	0	0.128617688	0	0.166643697	0.208528902	0.186666936	0.230536027	0	0	0	0
uvig_453172	0.12161282	0.584128017	5.038243543	0.131399281	0.051852132	0.030377388	0.182141162	0	0.071593059	0	10.0551463	0.1989847	0.409323833	0	0	0	0	0
uvig_454815	2.102218684	9.703928001	22.88168014	10.65707733	0.910312515	1.032566079	1.84353647	1.753023374	4.068378376	0.846582945	2.845801462	7.997018381	9.231717165	6.771632671	0.887184309	1.40169141	1.068999108	0.729665196
uvig_456586	0.096809748	1.96565836	1.33504181	2.47553924	0	0	0.36482177	1.143659077	0.615508999	0.144979867	0.797485142	4.052439561	2.240788836	2.618817177	0	0.584454605	0	0.461380992
uvig_460500	0.73575207	178.5687932	0.951214683	0.516723817	0.416776921	0.634047295	0.703823454	6.431921019	7.081753578	0.220368794	1.503993782	0.91291841	0.594333772	0.846934298	0.891896494	0.888368565	0.486963008	0.467531457
uvig_460930	0.026738419	0.102159738	0.576144641	0.173340724	0.004885918	0	0.073633871	8.275886128	0.08027817	0	0.154999062	0.156770109	0.253373466	0.169284284	0.069456342	0.011530268	0.025281461	0.042477121
uvig_462788	20.54666049	32.10645685	73.26453259	30.74038609	10.72038662	15.37270083	22.83158874	4.579761539	16.8884058	19.64259079	9.501691122	41.97057874	27.26085441	20.37900217	20.70002058	28.2524255	25.04750201	14.37015702
uvig_469041	0.489957097	9.873377725	0.557426713	2.470463624	0.60880392	0.66088041	0.468694972	1.157618713	0.657634306	0.733747541	0.298970125	38.27998463	0.608896689	0.225598533	0.678786136	0.929639113	1.111823202	1.089696213
uvig_483976	0.179708267	0.674842617	7.769290792	0.155335841	0.183893576	0.363600223	0.17711905	2.122978254	2.754866742	6.459038948	0.712772857	1.813254881	1.440500223	0.20686465	0.186725757	0.030997859	0.424790213	0
uvig_498906	0.277454742	0.575468765	0.358706466	1.848656645	0.126748444	0.18192506	1.548250357	2.294392333	2.597053149	0	14.09438517	0.605300754	2.15505188	2.79459214	3.84385559	7.178720776	6.558410551	3.746540497
uvig_503101	4.378357312	0.616716405	23.76211612	1.882103951	3.53574185	3.86308881	3.316292497	2.33590423	7.133921986	2.961189147	0.387821393	2.696103889	0.241344699	0.325160461	2.201288376	3.288871651	4.273325004	1.794976831
uvig_503689	1.398553158	3.784046112	1.825335066	8.472941915	1.159137997	1.469105311	1.809877839	1.77018922	2.125939029	1.271623293	0.594326779	6.3269695	3.173509682	1.696138025	1.210971456	1.873888983	1.652933683	1.269580615
uvig_504185	0.811334066	5.535485678	2.56405263	16.43669942	0.148255286	0.05066532	0.823163411	1.277956109	2.818014892	0	0.660097653	4.056301442	4.957423679	5.759282912	0	0	0	0.859266352
uvig_505624	0.359560588	0.088314213	0.015495225	0.032374604	0.328513001	0.168400905	0.338745664	0.212382915	0.190504901	0.201925867	0	0.036769898	0.09774751	0.05173689	0.155667164	0.232577126	0.212480235	0.428403192
uvig_505859	0.086202079	0.094100893	0.059437909	0.279416871	0	0	0	0	13.8082246	0	0.05260021	0.09403008	0.107128075	0	0	0.037172468	0	0
uvig_505862	0.989885822	3.255278595	19.45251437	3.765686846	0.474815499	0.139084488	0.46629072	1.461748334	0.065558527	0	6.833031728	5.651959021	1.845278506	0.569735572	1.285675273	0.747010681	0	0.196568747
uvig_506290	0.712009462	0.704384494	0.214787797	0.112190529	0.439106653	0.650268497	0.541792982	0.210282564	0.314368186	0.466500838	0.081462321	5.934221013	0.34564586	0.051225241	0.847702358	0.652451686	0.589060981	0.565555359
uvig_507847	0.041726368	0.200419172	0.136662693	0.232934951	0.02287401	0.085987555	0.042334743	0	0.088431022	0.062488369	0.025461285	0.102409954	0.123157186	0.048031795	0.036129796	0.071973767	0.05917909	0
uvig_513534	0.186403466	0.217049461	18.03684637	1.633608427	0	0	0.540346431	0	4.455244871	0	14.97612879	3.151626545	2.606105944	0.786762484	0	0.107175713	0	0
uvig_515684	0.095025777	0.165972989	7.780738643	0.821381743	0	0	0.23414164	0	3.171874887	0	17.77221868	1.852834148	1.107129097	0	0	0	0	0
uvig_518590	0.089032027	0.369322582	13.84326683	1.475015114	0.097613074	0.033358659	0.154851642	0	0.251581708	0	17.43897828	1.347498599	1.355401344	0.307457963	0	0	0	0
uvig_518634	0.63890494	0.575395151	0.674571717	0.373922834	1.021538583	1.047313325	1.215412967	0.377384224	0.76164542	0.956808121	0.146196594	0.522692871	0.347376043	0.18386306	1.106422937	0.482145318	2.642900069	1.014975594
uvig_519284	0.311934448	0.558448577	23.33666849	3.224316087	0	0	1.853683147	0.294802265	1.840020326	0.093429052	0.076136528	0.238182827	10.87381058	0.287257617	0	0.376638774	0	0
uvig_525660	0.70086224	0.671298807	0.39751812	0.317561578	0.355287473	1.016516751	0.89786251	0.641002466	0.822528594	0.270862924	0.234525263	0.413080646	0.512766208	1.30124538	0	0.545962299	0.427530795	0.574659121
uvig_527169	1.811159715	14.26076614	15.42906506	8.543060162	0.875425884	1.094529284	1.422632233	0	2.785939209	0.962445946	0.677358208	9.447976951	7.896049849	6.725325114	0.607059459	1.360480979	0.220963981	0.371256786
uvig_527170	0.66603151	8.735117174	0.541248201	1.713401395	0.382498637	0.570399379	0.399929133	0.674412292	0.520920257	0.284980628	0.087087884	23.71548485	0.192147909	0	0.65908534	0.656478304	0.899628437	0.604611051
uvig_528432	0.065037102	0.067841139	0.171903037	0.093694382	0	0.008122734	0.810677168	0	0.053601974	0	0.132284716	0.023647705	0.047148029	0.083183445	0	0.286688426	0	0
uvig_528435	0.374494324	0.182392041	2.234602035	0.134876912	0	0.043174191	9.895518152	0	0.020350482	0	1.529293633	0.031423239	0.053700547	0.066320854	0.049886934	0.248448021	0	0.091527423
uvig_529021	123.4962533	42.07687053	26.73801794	24.60273935	80.46570071	110.9993646	119.1189415	588.9031996	64.75863575	97.54523075	0	0.865998865	0.394651544	0.812332747	0	1.278111322	0	1.345291296
uvig_529959	1.35511983	6.065094332	5.119623125	2.846996083	0.165080934	0	0.703806408	0.533622258	2.29354418	0	2.239492211	8.114581934	8.736175905	4.159725385	0	0.584361182	0	1.255780826
uvig_530022	1.052441858	19.85262109	13.20733766	13.26656631	0.679505847	0.814949828	2.288114106	0.994639243	3.841327744	0.525370235	0.984701117	17.25847695	19.32462887	6.057401277	1.761812876	2.934825246	1.691661528	2.452160473
uvig_533592	0.041612083	0.426995513	11.512782	0.352192167	0.083641655	0.046773841	0.084437584	0	0.088188817	0	0.584005628	0.175889628	6.315526938	0.311351555	0	0.053832478	0.078689338	0.661056848
uvig_534725	0.584825445	0.216078515	3.75330674	0.226831476	0.230171429	0.387679708	0.665076169	0.212579015	0.206570867	0.673707705	27.69770689	2.968843807	0.559072934	0	0	0.077597291	0.297746995	0
uvig_539326	0.023480096	0.220431841	0.441176287	8.249346067	0.008581048	0.035190237	0.074870522	53.31270858	0.323450102	0	0.136110999	0.076836964	0.193317565	0.297310869	0.040661631	0.141752775	0.066602045	0.074601786
uvig_540511	0.048531232	0.18542375	0.309534332	0.279662136	0.017736249	0	0	0	0.154278935	0	0.148067948	0.105876695	3.226715345	0.195527382	0	0	0	0
uvig_540784	148.3572427	0.268504737	0.079999241	0.162966024	0	0.043471279	0.020179465	0.10964973	0.065569652	0	0.042477708	0.110738136	0.162210204	0.547573185	0	0	0	8.662780277
uvig_546131	0.303727058	6.415646939	0.392672545	0.109389556	0	0.199151627	0.066033307	15.06989633	0.174333023	1.250848708	0.0926666	0.496962719	0.165138031	0	0	0.425667511	0.071794294	0
uvig_546340	6.241710315	2.321687027	1.095868207	1.644369148	6.463113016	9.419577755	6.064663742	8.466014904	3.980680083	7.962625436	0.070530927	1.055950917	0.646409786	0	8.607226435	6.180664824	5.683025845	5.875964731
uvig_547729	0.117217378	1.424600911	9.173470001	0.422167093	0	0.02927946	0.860800762	0	0.331226291	0.117027883	4.386905833	2.099065788	1.444585589	0.089953688	0	0	0	0.248284777
uvig_549670	24.29444463	35.9226673	0.045894421	81.3613834	1.605456405	0	3.009934272	0.629044817	1.293062783	0	0	0.07260444	0.082717933	138.14274	0	1.090690088	0.251733226	1.268862932
uvig_549878	0.079110409	0.587243942	22.39652952	0.21369151	0.067460707	0.09880404	0.424251768	0.124609128	0.274774991	0.157965037	0.595365741	0.161802031	10.78596005	0.182130153	0.09133291	0.159200369	0.099732982	0.251352367
uvig_556404	0.614900243	0.660056981	0.582979312	3.395733641	0	0	0.089123651	0	0.542984565	0	0.0312675	3.814829582	1.703463236	0.471880068	0	0.176773461	0	1.302455082
uvig_556735	0.198837359	0.622230344	3.450400153	1.193545863	0.096889607	0.049667129	0.672454771	0	1.591946455	0	4.853194751	2.024341744	3.274156431	2.517728522	0	0	0	1.263506066
uvig_558797	1.604605655	10.57022841	6.748116223	2.555760004	1.026235036	1.295724477	1.102710031	1.568769194	2.340392263	0.911489378	0.35451071	2.821636098	2.398115503	2.57954775	1.293567253	1.12142914	0.732427757	0.703201293
uvig_559686	3.36991575	27.57557799	36.9687702	29.80847658	0.492628468	0	8.498780221	2.547865556	10.80805891	0	4.482757832	32.32986971	24.43686354	15.43904181	0	2.092595051	0	1.284841744
uvig_560376	1.996856171	3.700643011	2.145353743	6.506093582	1.272858312	0.504590015	1.480775829	1.316640049	3.674253857	0.764996804	2.465286076	6.572563079	9.363723792	8.873698016	0.884618338	0.640813963	0.395173012	1.770552969
uvig_562629	0.061173221	0.151364841	5.033486412	0.624239713	0.104329854	0.045840956	0.738870639	0	0.691439423	0.122148656	16.67303388	1.751619305	1.577484167	0.633756002	0.070624439	0.035172541	0.038559956	0
uvig_565240	0.417358762	1.249650958	74.41077887	0.730100738	0.544743396	0.580827497	4.960342838	3.099143328	3.74864495	0.535736643	22.26551055	13.20251289	2.334036314	4.804273938	0.826012094	1.234117159	0.450991047	0.947176355
uvig_565291	0.768458091	0.671098359	0.220777457	0.276765889	0.374454793	0.623842006	0.872479239	0.60521045	0.927396835	0.191803948	0.156303489	0.209560421	0.616774207	0	0.221796077	0.552296887	0.605487776	0
uvig_566801	0.101068546	0.419252459	0.243910133	0.345805582	0.036936564	0	0.336924166	0.238794052	0.160646528	0	0	2.218712218	1.397338414	0.232682779	0	0.087166513	0	0
uvig_567821	0.13494468	0.058923938	3.954489981	0.21870598	0.049316953	0.075841926	0.078235537	0	0.05958111	0	7.966663683	0.229998425	0.146740293	0.077668336	0	0	0.063795818	0
uvig_568287	0.621147178	0.927332884	4.521543315	4.075797165	0.458333445	0.430000809	1.394164647	0.47521662	2.486537368	0.460677676	54.65856183	0.914697206	2.227580493	0.551579941	0.38929044	0.474484271	0.419500922	0.563865887
uvig_573262	11.74752027	20.11902943	2.691959337	119.4041845	1.64531924	0	4.812381374	1.329618976	1.242345947	0	0.472163224	0.115098604	0.305973163	96.68348277	0	1.334707395	0	3.12901119
uvig_573395	12.21057769	41.52636194	0.809559274	11.57424609	0.294229721	0	2.781116382	0	0.260675563	0	0.655019979	0.768428014	0.979689041	14.82805812	0	0.57862671	0.380612031	0
uvig_588944	0.119679678	0.209033743	0.226933643	0.754311685	0.043738198	0.134525307	0	0	0.126819045	0	0.073028125	0.342687913	0.278873497	0.137764918	0	0.206435347	0.056579207	0
uvig_596710	0.279900609	0.081479542	3.554353774	0	0.034097541	0.034957866	0.243412794	0	0	0.13972406	8.795910746	0	0	0	0	0.160933419	0.176432677	0
ivig_621	0	0.248188787	0.229743306	0.211768712	0.042977375	0.01468725	0.096586269	0	1.391512248	0	4.425064747	10.51336156	0.596760142	0.248175598	0	0.067614807	0.037063344	0
uvig_10847	0	0.171489787	6.025291513	0.015716366	0.039869449	0.065400652	0.227693465	0.103102037	0.100188051	0.130700834	14.23236945	0.053550231	0.115240266	0.125579282	0	0.037635129	0.123779137	0
uvig_12784	0	0.644293106	8.020926074	5.487245364	0	0	2.40720293	0	0.581785755	0	11.55813742	5.202869133	4.562977975	0.869000334	0.475394273	0.118378458	0	0
uvig_12813	0	0.957167917	51.74966173	0.300756628	0.152592541	0	2.925013602	0.657671561	2.261373111	0	13.29093897	9.450613536	2.09719536	1.281680556	0	0	0	0
uvig_14473	0	0.746080738	4.832764042	0.326527285	0.152923937	0	1.779035948	0	1.847514364	0	2.851204007	0.456440389	2.210087608	6.342041333	0	0.120294951	0	0.443162592
uvig_24628	0	5.696293306	0.109918777	0.574140896	0	0	0	0	0.037538564	0	0	0.637597499	0.511790376	0.489342648	0	0	0.100485012	0
uvig_26361	0	0.029567866	0.140071901	0.292656119	0	0	0	0	0.047836213	0	0	0.258524138	0.126229484	0	0	0	0	0
uvig_39251	0	0.204112183	18.94813647	0.928501814	0.020707108	0.127377453	0.295644492	0	0.440295733	0	13.96786699	1.166581305	3.599961579	0.423946027	0	0.024433329	0	0
uvig_44226	0	0.992553401	0.511785021	3.35822848	0.135628908	0.382390253	0.376528749	0.876837834	0.294942342	0.416832588	0	0.480722534	0.893591576	0.213599399	0	0.400087941	0.350895851	1.473910649
uvig_45936	0	0.05368164	0.169537416	0.309941834	0	0	0.106912711	0	2.562032333	0	0.075016971	0.469360886	2.024376194	3.891712103	0	0	0	0
uvig_52699	0	3.29331297	5.163058872	2.989964392	0	0.08132134	0.692075044	0.512801973	0.632468589	0.162517754	0.430422835	5.001358502	3.236748888	1.374115121	0	0.374374148	0.307822173	0.344795473
uvig_66907	0	0.877348671	4.496942808	2.159087071	0.048151171	0	3.074542973	0.622592474	3.094787552	0	6.150317851	2.065966644	2.824496521	2.426635771	0	0.5681592	0.498302212	1.25584774
uvig_81464	0	0.178657266	0.156732104	0.174647864	0	0	0.035142222	0	0.44961731	0	0.129454962	8.149236312	0.301318966	0.069774887	0	0	0.057312236	0
uvig_89698	0	13.79736083	0.385191959	2.892222231	0.306240878	0.313967732	0.283392128	3.299733957	0.39464285	0.209151049	0.426099658	149.7715234	0.173562941	0.48229296	0.24185572	1.144270494	0.396149519	0.443732041
uvig_98916	0	1.974377621	4.440418713	6.982791923	0.15022493	0.051338433	1.966091779	0	2.008497029	0	47.5313879	1.233057421	1.72409375	3.46993384	0	0.118171824	1.425080539	0
uvig_100152	0	1.473450257	1.582173762	0.680581104	0	0	1.565084426	10.84291065	1.04887798	0	8.853962563	0	0.838716217	2.952101632	0.233746114	0.465643046	0.127622108	0
uvig_100318	0	0.190261317	0.107300626	0.269023418	0.022748718	0	0.072176324	0	0.109933304	0	0.075965465	0.220672845	0.077357429	0	0	0	0	0
uvig_104399	0	0.117237642	3.957154303	0	0.147184749	0.150898411	0.194576054	0	0.047418073	0	8.109723012	0.073218387	0	0	0	0.115780318	0	0
uvig_112568	0	0.537752194	0.127374718	0.665318854	0	0.184573145	0.035699694	0	0.043499975	0	0	0.201505323	0.114787083	0.141763499	0	0	0	0.782574227
uvig_126164	0	0.037756299	0.556462595	0.394464692	0	0.086394178	0.183811698	0	0.325780401	0	34.26027605	0.408718771	0.779070905	0	0.099826785	0	0	0
uvig_128497	0	1.214736423	2.913707789	1.496557304	0.128694338	0	1.122871234	0.332802397	1.890624875	0	1.246283091	1.728544439	13.96031479	8.674630193	0	0	0	1.118840857
uvig_137035	0	0.158626324	3.580489458	0.454082466	0.015619273	0.016013367	0.507951796	0	0.384949121	0.06400427	8.267026771	0.093239386	0.258928897	0.024598497	0	0.036859887	0	0
uvig_157795	0	0.111679656	3.82686893	0.110538023	0	0.076663808	0.059312518	0	0.036136066	0	0.06242633	0.083696712	0.905875457	0	0	0	0	0
uvig_169825	0	0.116993096	3.764156207	0.385990491	0	0	0.15533615	0	0.425872468	0	0	0.401861134	0.10405425	1.696309745	0	0	0	0.212820568
uvig_186352	0	2.096794156	0.352239236	2.036109611	0	0.102082901	0.098723148	0.965582581	0.096235097	0	0.166249527	38.67234321	0.423239556	0.156811861	0	0.822417563	0.128803339	0
uvig_186796	0	0.317840173	0.195183953	0.029128804	0.029557708	0.060606975	0.023444911	0	0.257108009	0	0	0	0.175895162	1.861994992	0	0.069753168	0.229412976	0
uvig_198367	0	0.117186425	0.07401966	0.231977001	0.03923212	0	0.062237136	0	0.037917886	0	0	0.05854912	0.066704766	0	0	0.092583791	0	0
uvig_202570	0	0.070655416	0.083679005	0.058277624	0	0	0	0	29.3489604	0	0.049368418	0.022063202	0.050273027	0.093131735	0	0	0.076497265	0
uvig_202790	0	0.370678271	2.09746211	0.433132911	0	0.053011758	0.082027256	2.674282958	2.873561787	0	16.42495885	2.459683052	0.406609185	0.081432565	0	0	0	0
uvig_210757	0	5.759225597	0.427971593	22.06691108	0	0	0.411253311	0	0.532430413	0	0.297579872	0.398973584	0.427000505	0.10206794	0	0.07647241	0.083837354	0
uvig_219547	0	0.127226373	0.100451618	0.139917573	0.035494443	0	0.028153876	0.458941551	0.13722167	0	32.29878168	0.105942195	0.090524622	0	0	0.167526512	0	0
uvig_227995	0	0.056999547	0	0.094028125	0	0	0	0	0.069162308	0	28.43631809	0.035597908	0.121669642	1.42750369	0.226058234	0	0	0
uvig_232204	0	2.096449744	3.658979162	1.797439726	0.1385245	0.142019652	0.879011201	0.597038513	0.714048414	0	0.30838596	2.549679903	1.354283318	0.363599353	0	0.217935769	0	0.401434057
uvig_235700	0	2.355720091	2.127328624	1.773017165	0.086259358	0.151604217	0.029322923	0	0.452578707	0	0.06172466	3.209092325	1.770434982	1.125599612	0.116783807	0.348965593	0.063762325	0.214262937
uvig_279364	0	0.496900751	2.057664996	0.60187914	0.279196086	0.131193592	0.119955252	0	1.090616737	0	0.077693976	0.876734431	5.617350423	0.494663207	0.137810575	0.027453092	0.300970584	0
uvig_300711	0	0.401013429	3.128953199	0.53181303	0	0.026988271	0.563760708	0	0.419797157	0	7.31807264	0.44196139	0.492335313	0	0.249475359	0	0	0
uvig_304456	0	17.1079409	0.313348986	136.03497	1.471013413	0.145947967	0.150554161	0	0.252243492	0	0.316916026	0.212449051	0.443744233	43.94202094	0	1.3437837	0	0.412537866
uvig_321869	0	0.07707671	7.611049255	0.016953067	0.034405381	0.017636737	0.163740252	0	0.083132094	0.211478278	19.14369646	0.012836451	0.043873545	0	0	0	0.044506387	0
uvig_350279	0	3.683361742	3.473682482	1.730023945	0.042817012	0.04389734	3.684884867	20.48401513	3.041627546	0.175454491	19.98147001	0	1.892800293	5.529399473	0	0.606262613	0.221550287	0.372241878
uvig_360071	0	0.112666744	0.213494542	6.22625536	0	0	0.119673512	0.975410035	9.004498011	0	0.06297809	1.280619806	3.382967069	0.653432392	0	0.089012991	0	0
uvig_360411	0	0.421026206	44.31520588	0.622688515	0	0.199323014	1.118024778	0	0.187904824	0	0	1.323783819	0.165280146	0.765461514	0	0.229402834	0	0
uvig_361314	0	0.180574563	3.849462812	0.347527951	0	0	0.279714943	0	0.340831853	0	0.210285377	0.206752653	0.749484994	0.158678305	0	0.237773239	0	0
uvig_362152	0	2.81247614	2.753131318	1.196624266	0.085210092	0.13104008	2.450060899	14.87379584	1.770646385	0	17.53505913	0.317913995	1.068484324	3.690383432	0	0.402174208	0	0.370399097
uvig_371255	0	0.195997594	0.383190364	1.123933669	0	0	0.086744468	0	0.150996979	0	33.75432777	2.692938912	0.425011805	0.098417804	0	0	0	0
uvig_372112	0	3.252777037	2.260043292	4.000017021	0	0.202991535	2.025926176	12.28837121	20.51413455	0	14.64498969	1.211486367	2.171355244	4.17838673	0	0.467249943	0	0
uvig_379756	0	0.440059267	11.76983204	0.544451014	0	0	0.639059861	0	0.800940963	0	2.382959297	3.005953917	0.782781862	0.290023649	0	0.108647276	0	0
uvig_386033	0	0.058780782	0.139231149	0.242416261	0	0	0	0	0.14264726	0	0	0.073420686	0	0	0	0	0	0
uvig_390157	0	0.254072022	0.190572504	0.356255967	0	0.043602679	0.10963583	0	0.082209812	0	0.071010176	0.111072863	0.135583763	0.267916258	0.100764087	0.250913777	0	0
uvig_396786	0	0.455353865	4.951636618	1.536474077	0	0	0.34351734	0	2.277047405	0.141974045	13.44971391	1.499468745	2.061787759	0	0	0.08176247	0	0
uvig_400047	0	0.10007187	3.128866196	0.264130391	0	0.068695507	0.10629536	0	0	11.18876692	0	0.124995705	0.085444249	0	0	0.158124681	0	0
uvig_427577	0	0.138612243	0.14592178	0.076219608	0	0	0	0	0	0	0.064567516	0.05771164	0.16437657	0	0	0	0	0
uvig_427961	0	0.242288365	9.086695168	1.159089398	0	0	0.193017245	0	3.665059101	0	5.857501501	0.408553941	0.379266788	0	0	0.095710639	0	0
uvig_432191	0	0.710128819	17.64113583	0.071988507	0.013281544	0.081699929	0.215963455	0	0.025673254	0	7.118408016	0.193255468	5.786654359	0.125501116	0.125870229	0.125372345	0.103085076	0.461867543
uvig_436746	0	1.421221825	5.695091539	1.386525898	0.511615139	0.052452385	2.089914159	0.330758035	5.31562325	0	1.281338622	4.294815533	14.30949751	14.10032743	0.363646239	0	0	2.223935923
uvig_436944	0	3.204362842	6.738572534	4.447365036	0.103150851	0.05287674	1.370457143	0.666867927	2.816395283	0	0.861136684	3.521376966	11.48759746	5.604536115	0	0	0.667173506	0
