phage_id	H-10	H-118	H-119	H-120	H-124	H-147	H-161	H-169	H-193	H-314	O-121	O-122	O-123	O-152	O-39	O-418	O-420	O-434	O-445	O-90	OMC-124	OMC-125	OMC-126	OMC-288	OMC-446	OMC-55	OMC-64	OMC-87
uvig_432191	2	123	1932	11	4	6	19	0	6	6	84	48	0	24	10	6	2	0	10	0	551	33	612	6	2	4	2	4
uvig_433285	26	167	952	215	17	12	63	11	501	0	248	398	13	619	17	9	8	2	6	22	376	148	223	108	2	14	6	0
uvig_433958	108	2468	4343	2135	133	146	362	15	611	22	2314	3478	160	521	72	38	46	44	175	121	292	1678	1802	379	38	72	62	24
uvig_435637	2	195	226	137	3	4	37	1	106	0	970	351	38	108	12	2	4	0	4	26	27	322	510	23	4	10	4	1
uvig_436116	5	91	105	1130	8	0	14	2	588	0	345	1052	33	149	2	0	4	0	44	285	20	1630	1016	194	0	16	0	5
uvig_436340	24	80	278	58	32	50	69	1	124	6	127	139	9	184	32	10	14	12	2	24	1287	212	54	2	6	16	14	4
uvig_436701	28	573	162	147	100	106	125	5	98	36	326	164	57	443	78	24	18	30	64	16	12	247	224	23	22	48	26	21
uvig_440553	12	202	529	390	25	12	133	0	151	2	233	705	31	81	14	6	20	2	27	12	1926	120	196	81	4	14	14	0
uvig_441164	16	36	850	41	6	18	14	0	383	2	73	67	0	689	4	6	2	0	2	12	40	6	54	0	2	2	4	0
uvig_443747	16	158	24	74	0	0	56	6	36	6	202	20	5	358166	6	11	0	3	0	2	246	44	36	53	0	20	0	2
uvig_448159	88	1833	147	52	130	156	153	4	95	20	246	85	67	235	52	52	20	38	61	24	24	53	28	7	28	45	32	4
uvig_451553	5	19	118	15	0	6	12	0	20	0	332	11077	1	62	4	0	0	0	2	20	15	42	33	11	0	0	0	0
uvig_453172	2	135	606	18	9	6	31	0	7	0	30	23	0	155	4	0	2	0	6	0	734	40	65	2	0	0	0	0
uvig_453807	40	314	137	105	86	86	129	2	72	26	725	274	11	87	46	18	16	22	41	16	10	129	324	24	24	50	34	8
uvig_454815	116	2483	3655	1640	139	156	356	17	639	32	2200	2331	141	504	88	54	36	28	195	100	257	1615	1654	333	29	91	64	13
uvig_456586	2	186	80	142	0	0	26	5	36	2	619	107	11	47	6	4	2	0	8	5	27	307	149	47	0	14	0	3
uvig_458475	26	802	636	228	50	70	49	2	47	28	355	140	16	149	54	18	18	10	45	28	0	82	781	36	8	44	28	2
uvig_460146	2	69	351	143	14	8	6	0	20	4	141	16	5	111	6	0	6	8	20	4	945	45	895	6	0	0	12	0
uvig_460500	10	16036	40	20	17	26	35	29	479	2	130	3596	274	135	10	6	2	12	12	3	50	60	33	15	10	22	6	2
uvig_460769	24	757	216	173	32	19	139	3	121	10	1241	259	120	266	26	10	6	2	34	109	30	543	192	58	10	25	4	4
uvig_460930	2	33	120	37	1	0	16	131	15	0	195	11592	4	141	5	0	0	0	0	3	20	38	57	12	3	1	2	1
uvig_462314	16	1239	48	91	36	52	82	2	91	14	251	117	11	342	14	20	4	14	20	16	2	198	191	7	14	30	40	5
uvig_462472	37	1439	84	77	0	2	33	8	71	0	305	133	30	118	6	0	0	0	5	21	15	179	125	17	2	2	0	4
uvig_462788	318	2277	3275	1321	454	635	1215	15	740	203	1967	1724	149	1422	664	384	128	205	567	315	241	2380	1353	271	184	507	410	70
uvig_469041	10	825	27	105	32	36	31	4	32	14	2803	722	52	458	18	10	8	14	28	2	10	2247	38	4	10	22	22	7
uvig_474482	11	32	281	110	2	10	46	1	41	0	44	68	9	46	21	1	2	4	18	8	385	90	50	14	0	17	2	2
uvig_475341	98	1442	773	848	142	130	212	2	162	28	1427	767	62	354	52	42	30	26	76	44	78	801	996	123	32	62	28	6
uvig_483976	10	104	770	10	2	16	18	12	254	224	188	12	60	41	14	474	19	0	10	2	43	216	134	4	0	6	11	0
uvig_498906	4	38	7	70	5	8	76	7	106	0	52	60	1	11	0	10	0	1	0	0	329	32	98	35	30	115	97	17
uvig_502448	50	1579	1145	600	88	130	126	4	61	18	353	172	84	113	70	30	21	24	60	27	16	255	1301	71	15	52	52	57
uvig_503101	62	40	976	74	137	146	162	7	286	28	71	1079	46	42	51	36	24	32	40	16	9	140	11	4	18	54	64	8
uvig_503398	178	1083	660	375	442	488	532	63	551	108	8688	967	1149	1880	179	156	84	142	241	73	25	1114	456	158	124	247	184	37
uvig_503689	56	686	210	942	127	157	248	15	241	34	936	306	142	965	60	38	34	36	70	26	39	929	407	59	28	87	70	16
uvig_503939	6	1187	36	64	30	28	45	2	32	2	99	112	20	99	12	16	8	6	14	13	25	412	159	18	4	18	12	0
uvig_504185	12	374	110	675	6	2	42	4	118	0	289	147	14	138	9	2	2	0	1	27	16	220	236	74	0	0	0	4
uvig_505100	21	74	4	16	12	3	0	0	0	4	585	600	1	39913	6	3	0	303	2	7	91	213	226	24	235	19	0	0
uvig_505624	16	18	2	4	40	20	52	2	24	6	622	8	0	44	6	14	12	14	12	8	0	6	14	2	4	12	10	6
uvig_505859	2	10	4	18	0	0	0	0	907	0	25	22	0	15	0	1	6	0	0	0	2	8	8	0	0	1	0	0
uvig_506290	16	108	20	8	40	60	48	0	30	14	2271	45	0	47	40	8	10	8	52	6	6	622	32	0	10	20	16	8
uvig_507847	2	42	19	30	2	5	7	1	12	2	2010	43	0	25	4	3	3	1	2	2	1	20	16	2	0	4	3	0
uvig_509342	2	204	101	63	0	4	137	40	39	2	68	225	28	2483	2	0	104	0	12	125	398	7	59	54	0	6	2	0
uvig_510781	38	529	490	491	85	93	77	143	334	18	905	213	68	211	184	39	37	15	46	21	113	1081	247	29	14	44	51	0
uvig_512899	21	87	236	64	11	3	36	0	88	0	866	73	19	143	14	1	4	3	4	28	13	120	261	20	1	9	0	2
uvig_513534	3	16	746	73	0	0	30	0	203	0	50	28	7	23	0	2	0	0	2	6	393	188	90	11	0	2	0	0
uvig_514433	47	1358	900	712	41	28	165	10	249	6	929	668	103	463	25	6	9	20	37	33	83	726	699	107	8	35	22	10
uvig_514703	3	40	18	21	1	1	4	0	18	1	623	25	0	47	35	9	135	3	13	7	6	23	16	51	0	6	4	0
uvig_515505	51	2239	5068	471	11	6	446	51	60	0	412	1223	112	930	68	0	64	2	20	64	718	900	460	13	0	10	0	0
uvig_515684	2	18	482	46	2	2	14	0	189	0	62	93	12	64	12	0	2	0	0	10	525	143	75	0	0	0	0	0
uvig_518590	2	36	870	84	0	4	12	0	14	0	34	355	64	24	0	2	2	0	0	10	535	111	98	6	0	0	0	0
uvig_518634	16	64	47	22	70	70	105	2	54	16	1479	44	0	52	34	26	14	24	16	0	6	46	28	4	16	14	70	8
uvig_519284	10	82	2170	287	0	0	205	2	167	2	99	1510	233	20	6	2	2	0	4	4	4	28	1122	8	0	14	0	0
uvig_523481	2	40	207	100	0	0	54	2	97	0	78	118	28	113	16	4	4	0	0	14	45	73	30	15	0	1	2	0
uvig_525660	31	136	49	39	43	119	135	6	103	8	1014	223	2	3188	2214	1334	454	943	2049	717	17	67	70	49	0	28	22	8
uvig_527169	27	937	646	325	42	46	72	0	124	9	465	414	80	175	22	8	15	8	17	15	14	456	242	82	6	28	6	2
uvig_527170	14	819	37	94	20	24	31	3	31	4	2187	698	25	433	10	8	2	4	20	6	3	1735	13	0	8	16	22	4
uvig_527729	7	121	2250	25	6	6	146	3	43	0	149	195	28	55	8	3	2	0	26	58	224	47	1197	4	0	4	8	4
uvig_528432	12	29	48	24	0	0	284	0	19	0	125	26	0	170561	2	6	0	2	159	2	34	4	11	10	0	38	0	0
uvig_528435	6	14	207	14	1	0	990	0	2	0	48	13	0	37861	1	0	0	2	513	0	71	4	4	0	0	4	0	0
uvig_529021	1750	2728	1098	968	3131	4204	5837	1766	2604	923	450	691	65	21	6	0	0	1	3	1	0	45	18	10	1	21	2	6
uvig_529959	24	490	263	140	8	0	41	2	115	0	400	365	49	159	14	0	4	0	8	83	65	529	496	64	0	12	0	7
uvig_530022	29	2408	976	938	52	62	208	4	287	10	2097	1363	190	549	33	8	10	16	61	121	44	1646	1574	131	26	90	48	21
uvig_532722	1	55	55	44	0	2	275	0	23	0	95	51	4	90544	9	6	0	1	132	0	66	29	27	8	1	17	6	0
uvig_533592	2	92	1144	44	4	4	13	0	12	0	203	37	11	261	0	0	1	0	9	23	46	29	796	12	0	1	5	0
uvig_534725	11	19	231	16	13	21	47	1	14	10	22	38	0	12	5	4	0	1	1	3	954	240	37	0	0	3	9	0
uvig_534940	33	65	1028	71	11	911	23	2	444	5	61	106	28	771	6	5	3	10	10	44	142	37	335	18	4	15	10	0
uvig_539326	2	86	109	1951	2	8	22	961	78	0	281	74	10	53	2	0	2	4	6	4	19	24	53	22	2	14	6	2
uvig_540047	14	20	348	10	16	26	34	0	26	4	129	30	3	16	43	8	6	8	10	0	6	32	381	6	12	18	4	0
uvig_540511	2	35	37	32	2	0	0	0	18	0	97	18	6	28	0	0	2	0	2	130	10	16	428	7	0	0	0	0
uvig_540784	12787	106	20	39	0	10	6	2	16	0	147	64	2	84	2	0	0	2	2	2	6	35	45	41	0	0	0	235
uvig_541910	6	28	6	16	2	8	17	0	11	0	64	3642	0	8	10	2	0	4	2	2	0	8	6	4	6	5412	8	0
uvig_542575	6	6	1355	6	0	0	4	0	8	0	32	26	514	20	0	0	0	0	2	2	4	8	2	6	0	0	0	0
uvig_542829	48	66	186	63	70	122	72	2	60	34	64	81	8	46	46	32	18	20	48	22	10	297	63	6	16	64	30	6
uvig_546131	6	467	14	8	0	6	6	43	8	8	57	20	0	663	4	2	35	0	8	0	4	39	12	0	0	8	2	0
uvig_546340	50	120	37	50	166	228	208	27	107	58	75	32	4	1813	92	66	24	62	76	20	1	40	20	0	50	66	68	9
uvig_547729	3	162	537	30	0	2	71	0	24	2	126	419	17	119	10	0	2	0	0	32	184	199	110	3	0	0	0	2
uvig_549670	365	2472	2	3394	66	0	156	2	55	0	35	6	5	70	0	0	0	4	4	0	0	4	4	1803	0	19	4	6
uvig_549878	4	140	3344	47	14	16	56	2	55	6	174	85	22	348	28	8	2	8	24	30	81	41	1236	10	2	14	6	4
uvig_556404	12	59	33	184	0	0	6	0	30	0	892	97	2	19	0	0	2	0	4	20	1	273	107	8	0	4	0	8
uvig_556735	3	43	151	50	4	2	33	0	68	0	138	67	39	33	0	0	2	0	1	21	120	112	159	33	0	0	0	6
uvig_558797	114	3492	1262	438	189	230	259	17	467	44	1540	540	103	283	80	60	21	62	52	48	40	698	545	162	46	90	50	16
uvig_559112	2	8	170	2	26	24	20	2	14	10	40	19	2	28	8	2	2	6	10	2	0	830	36	0	2	20	8	0
uvig_559686	50	1800	1485	1133	17	0	406	8	435	0	1348	1176	136	295	7	2	13	0	29	96	98	1605	1067	186	0	32	0	6
uvig_560376	43	365	134	388	75	29	110	6	224	11	614	282	24	206	22	7	15	14	39	76	87	519	649	166	11	16	9	12
uvig_561683	2	363	258	291	14	13	70	2	115	4	301	222	36	148	4	2	0	4	11	15	17	339	205	23	4	17	2	4
uvig_562629	3	34	602	87	8	4	107	0	96	4	51	128	13	72	10	3	0	0	2	14	1249	315	246	27	2	2	2	0
uvig_565240	5	97	3457	20	17	8	256	9	161	4	1178	493	25	507	16	8	34	3	6	6	592	754	117	72	4	24	2	3
uvig_565291	12	48	10	12	16	26	47	2	41	2	72	19	0	432	80	10	10	6	8	0	4	12	31	0	2	10	10	0
uvig_566801	2	38	14	19	2	0	23	1	9	0	150	48	3	13	0	0	0	0	4	5	0	161	89	4	0	2	0	0
uvig_567821	6	6	263	16	2	4	14	0	9	2	8	22	4	0	8	2	0	0	2	0	325	31	5	2	2	0	0	0
uvig_568287	105	688	2217	1909	212	194	803	17	1188	52	1836	6510	115	752	223	74	257	70	312	59	15132	565	1212	81	38	93	75	30
uvig_573262	142	1148	71	4278	49	0	202	6	44	0	319	15	38	38	4	0	0	0	0	22	11	8	12	1021	0	16	0	16
uvig_573395	182	2837	35	481	12	0	143	0	11	0	49	36	19	464	0	2	0	7	4	0	16	42	47	190	0	10	6	0
uvig_588944	2	16	11	35	2	6	0	0	6	0	394	18	82	47	4	2	2	0	4	2	2	21	15	2	0	4	1	0
uvig_596511	12	1604	6	3429	74	4	264	0	7	0	100	18	11	22	4	2	2	0	6	11	17	6	12	412	0	4	2	4
uvig_596710	2	6	154	0	4	4	8	0	0	0	4	4	0	2	2	4	0	0	2	0	265	0	0	0	0	2	2	0
ivig_621	0	58	32	30	6	2	17	0	201	0	70	59	23	18	11	4	0	0	2	2	370	1967	94	11	0	4	2	0
uvig_7440	0	24	6	1875	0	0	8	0	2	0	28	8	2	1284	0	0	2	0	2	2	0	15	6	2	0	7	0	18
uvig_9719	0	14	99	37	0	0	7	0	8	0	20	6	2	2	0	0	0	0	0	0	216	8	10	0	0	0	2	0
uvig_12784	0	43	336	222	0	0	121	0	24	0	89	225	26	81	9	0	2	0	1	2	276	278	214	11	4	2	0	0
uvig_12813	0	43	1908	10	2	0	136	2	83	0	564	353	17	146	5	6	19	0	0	5	285	440	83	14	0	0	0	0
uvig_14473	0	49	201	13	6	0	88	0	75	0	234	51	18	45	0	0	8	0	0	16	67	24	102	79	0	2	0	2
uvig_22024	0	139	110	30	8	10	9	0	40	2	402	125	31	412	0	0	0	2	4	9	6	93	50	5	0	0	2	1
uvig_24628	0	491	6	30	0	0	0	0	2	0	102	90	0	10	0	0	0	0	0	11	0	44	31	8	0	0	2	0
uvig_25351	0	38	14	116	0	0	14	0	23	0	164	22	7	33	0	0	0	0	4	36	34	14	42	12	0	0	0	0
uvig_39251	0	21	1618	88	2	12	36	0	44	0	38	19	18	43	2	0	2	6	6	6	806	151	313	13	0	1	0	0
uvig_40752	0	10	150	42	2	0	116	2	77	0	51	69	3	113	4	0	3	0	2	20	235	31	87	7	0	2	0	1
uvig_44226	0	94	32	164	0	16	20	2	18	2	82	52	147	58	4	0	2	4	4	4	0	34	45	4	0	10	8	6
uvig_45936	0	2	4	12	0	0	2	0	43	0	101	8	1	4	0	0	0	2	0	2	2	16	70	29	0	0	0	0
uvig_52699	0	278	275	153	0	4	44	2	33	2	653	208	58	250	24	0	2	0	13	16	13	336	192	22	0	8	6	2
uvig_66907	0	61	198	91	2	0	161	2	133	0	237	81	20	81	6	0	3	0	5	9	153	115	139	32	0	0	8	6
uvig_75870	0	2	6	4	0	0	0	0	0	0	549	0	0	8	0	0	0	0	0	0	0	6	4	0	0	0	0	0
uvig_81464	0	27	15	16	0	0	4	0	40	0	30	18	0	16	1	0	0	0	0	0	7	986	26	2	0	0	2	0
uvig_89698	0	905	16	115	12	12	14	10	16	2	5805	1090	33	1281	18	0	4	0	39	2	10	7875	8	6	2	19	6	2
uvig_98916	0	132	188	283	6	2	99	0	83	0	222	475	9	25	0	0	14	0	8	2	1134	66	81	44	0	2	22	0
uvig_100152	0	67	34	18	0	2	57	18	35	0	20	327	10	2465	0	0	190	0	4	38	135	0	20	30	2	2	2	0
uvig_100318	0	26	9	22	2	0	8	0	8	0	1028	27	0	12	0	0	0	0	0	0	3	22	8	0	0	0	0	0
uvig_104399	0	6	122	0	0	2	0	0	2	0	2	6	0	2	4	0	0	0	0	0	148	0	0	0	0	0	0	0
uvig_112568	0	40	6	30	0	8	2	0	2	0	2234	14	1	24	0	2	0	2	2	0	0	12	6	2	0	0	0	4
uvig_118796	0	83	252	1370	7	6	42	0	48	0	164	1539	9	70	8	4	7	2	25	48	19	383	451	83	0	26	0	9
uvig_122251	0	189	588	96	3	2	155	0	289	0	788	115	50	163	10	0	9	0	13	145	23	337	514	179	6	3	0	0
uvig_123540	0	4	0	2	1	0	0	0	11	0	76	2	0	379	0	0	0	0	0	0	13	2	0	5	0	0	0	0
uvig_126164	0	6	56	38	0	8	22	0	32	0	235	34	17	26	0	0	7	2	2	32	1930	52	83	0	2	0	0	0
uvig_128497	0	79	120	59	5	0	55	1	76	0	174	62	24	103	2	4	0	0	10	48	29	90	638	107	0	0	0	5
uvig_157795	0	8	174	2	0	4	4	0	2	0	8	194	0	6	0	0	0	0	0	0	2	6	36	0	0	0	0	0
uvig_160907	0	24	20	18	0	0	4	0	78	0	52	30	0	32	145	0	0	0	0	16	0	32	40	116	0	2	0	0
uvig_169825	0	8	163	16	0	0	8	0	18	0	24	14	0	16	2	0	0	0	0	12	0	22	5	22	0	0	0	1
uvig_176172	0	81	16	14	0	0	2	0	6	0	28	8	0	4387	4	0	0	0	2	0	0	8	6	2	0	0	0	0
uvig_180978	0	67	704	31	0	0	196	2	43	0	115	46	0	60	0	0	0	0	6	16	555	16	216	4	0	0	0	0
uvig_186352	0	119	15	80	0	4	5	3	4	0	2464	492	11	321	6	4	0	2	10	2	4	2023	20	2	0	12	2	0
uvig_186796	0	36	14	2	2	4	2	0	18	0	16	8	0	543	0	0	0	0	0	2	0	0	14	40	0	2	6	0
uvig_197398	0	3334	24	283	10	16	28	0	13	2	133	298	10	41	6	2	8	2	8	4	9	79	33	4	4	12	10	0
uvig_198367	0	10	4	12	2	0	4	0	2	0	18	2	0	2974	0	0	0	0	0	0	0	4	4	0	0	2	0	0
uvig_202570	0	8	6	4	0	0	0	0	1595	0	30	2	0	420	0	0	0	0	0	0	2	2	4	0	0	0	2	0
uvig_202790	0	36	133	34	0	4	6	16	164	0	125	30	34	58	0	10	2	0	4	11	757	234	36	2	0	0	0	0
uvig_210757	0	593	28	1382	0	0	32	0	34	0	80	2069	18	81	0	2	0	0	0	6	11	33	31	2	0	2	2	0
uvig_219547	0	12	6	8	2	0	2	2	8	0	20	4	0	8	0	0	0	0	0	4	1090	8	6	0	0	4	0	0
uvig_226224	0	6	17	20	0	0	4	0	6	0	132	87	5	19	0	0	0	0	0	14	2	28	70	11	0	0	0	5
uvig_227995	0	4	0	4	0	0	0	0	3	0	109	6	0	4	3	0	0	0	0	0	714	2	6	19	2	0	0	0
uvig_232204	0	150	156	78	6	4	48	2	30	0	444	228	84	593	2	0	3	0	6	0	8	138	65	5	0	2	0	2
uvig_235700	0	317	183	130	7	10	3	0	37	0	350	99	101	502	6	8	0	0	6	8	3	346	169	27	2	12	2	2
uvig_250717	0	35	17	16	0	2	4	0	14	0	96	332	2	21	0	0	0	2	0	0	2	105	175	12	0	2	40	0
uvig_268562	0	8	110	0	0	2	34	0	175	0	26	2	0	41	0	0	0	0	4	8	144	107	2	0	0	0	0	0
uvig_279364	0	143	375	105	48	22	26	0	194	0	299	125	6	91	0	2	2	2	17	44	8	202	1136	27	5	2	20	0
uvig_297180	0	10	65	11	0	0	75	2	62	0	55	59	10	14	0	0	2	2	0	6	106	22	13	5	0	0	0	0
uvig_300711	0	53	205	39	0	2	49	0	33	0	66	65	2	61	4	0	2	0	4	13	299	41	44	0	4	2	0	0
uvig_304445	0	47	59	22	0	4	32	8	28	0	34	331	6	858	0	0	56	0	2	32	107	0	25	16	0	2	0	0
uvig_304456	0	1207	14	5812	62	6	8	0	11	0	304	8	0	10	0	0	0	0	0	6	8	12	22	587	0	24	0	2
uvig_309662	0	20	8	4	0	0	10	765	99	0	74	6	0	15	0	0	0	0	0	2	0	47	10	0	0	0	0	0
uvig_320251	0	280	143	146	0	0	17	2	30	0	235	164	7	76	2	0	0	0	24	5	2	180	320	29	0	6	0	0
uvig_332892	0	377	10	45	6	10	12	0	8	2	1353	305	14	198	2	4	0	0	2	0	0	1334	12	0	0	8	4	0
uvig_350279	0	178	112	47	2	2	128	56	123	0	41	200	14	2446	4	0	146	0	14	109	348	0	64	46	0	10	2	2
uvig_360064	0	46	383	124	8	2	21	0	39	0	63	47	2	16	10	6	2	4	0	16	485	12	61	0	2	0	2	2
uvig_360071	0	10	12	335	0	0	8	4	494	0	80	349	10	26	5	0	0	0	10	66	2	91	211	11	0	2	0	0
uvig_360411	0	29	1933	26	0	8	58	0	8	0	59	12	0	48	0	0	0	0	0	4	0	73	8	10	0	4	0	0
uvig_361314	0	14	130	12	0	0	10	2	10	0	33	166	2	34	2	0	4	0	0	4	5	11	40	2	0	2	0	0
uvig_362152	0	156	81	46	0	4	99	52	72	0	27	158	109	1831	4	0	119	0	10	62	295	20	43	44	0	8	0	0
uvig_362220	0	93	212	8	2	0	2	24	206	0	194	23	38	34	6	2	4	2	10	4	45	162	52	2	0	0	0	0
uvig_371255	0	21	26	73	0	0	7	0	10	0	54	4	0	29	2	28	0	0	0	0	1294	231	32	2	0	0	0	0
uvig_371543	0	87	333	49	0	6	38	48	543	0	236	185	71	66	19	6	23	2	18	18	704	199	109	0	0	2	4	0
uvig_372112	0	181	94	167	4	6	74	30	1056	0	165	281	47	1822	4	0	133	0	6	79	248	82	114	38	0	4	0	2
uvig_379756	0	24	396	16	0	0	23	0	34	0	252	383	2	49	128	2	1	0	0	2	39	142	26	4	0	2	0	0
uvig_386033	0	4	6	10	0	0	0	0	6	0	12	6	1557	187	0	0	0	0	2	0	0	4	0	0	0	0	0	0
uvig_390157	0	40	19	34	0	4	13	0	8	0	1338	52	0	24	0	0	0	2	2	4	4	14	13	8	2	10	0	0
uvig_396786	0	44	303	90	0	0	25	0	136	2	144	377	6	95	4	0	8	0	2	8	465	116	140	0	0	2	0	0
uvig_398907	0	22	616	44	0	4	30	0	23	0	38	13	3	11	2	0	0	0	0	4	157	13	132	5	0	0	0	0
uvig_400047	0	10	198	16	0	4	8	0	0	163	30	262	0	10	8	0	0	2	4	2	0	10	6	0	0	4	0	0
uvig_427577	0	12	8	4	0	0	0	0	0	0	32	2	0	2465	2	0	0	0	0	0	2	4	10	0	0	0	0	0
uvig_427961	0	18	484	58	0	0	10	0	187	0	48	26	1	33	2	0	0	0	0	0	131	29	22	0	0	0	0	0
uvig_430938	0	112	65	27	0	2	73	26	32	0	32	125	120	1586	10	0	109	0	7	83	267	3	31	25	0	8	0	0
uvig_436746	0	93	210	51	20	2	94	1	214	0	224	154	27	152	6	0	6	0	16	137	25	215	655	171	3	0	0	10
uvig_436944	0	208	277	175	4	2	67	2	113	0	482	127	36	82	2	0	6	0	8	63	20	180	518	66	0	0	10	0
uvig_438759	0	12	82	22	5	0	23	0	26	0	299	2	6	39	0	0	0	0	2	48	2	48	180	210	0	0	0	4
uvig_439493	0	17	357	0	0	0	10	0	0	0	10	8	0	6	8	0	0	0	0	0	402	0	4	0	0	0	0	0
uvig_440891	0	32	133	224	0	0	10	0	16	0	265	112	19	63	0	0	0	0	13	46	8	26	324	10	0	0	0	2
uvig_451559	0	20	68	18	0	2	7	179	18	0	124	6135	5	79	1	0	0	0	0	5	17	12	44	3	0	1	0	2
uvig_482941	0	10	6	2	0	2	2	3	0	2	631	17	0	13	0	0	0	0	0	0	4	4	4	0	0	0	2	0
uvig_485786	0	61	88	132	4	4	28	0	97	0	172	133	9	59	1	0	2	1	13	40	27	166	291	70	0	2	0	2
uvig_486069	0	2389	12	14	0	2	2	0	0	0	24	6	0	2	0	0	0	0	0	2	0	2	2	290	0	0	0	0
uvig_505862	0	193	912	168	5	1	25	4	3	0	117	1193	76	56	12	0	9	0	0	10	181	335	94	8	0	6	0	0
uvig_509703	0	12	0	20	0	2	0	0	197	0	18	186	0	4	0	2	0	0	2	0	0	170	512	9	0	0	117	2
uvig_510223	0	16	8	14	0	0	2	0	10	0	51	18	0	75984	0	0	4	0	2	2	47	8	8	5	0	5	0	0
uvig_517098	0	1	5	6	1	0	7	0	749	2	17	42	2	8	2	4	66	0	0	0	0	4	6	23	0	0	2	3
uvig_521516	0	64	274	2	0	2	2	10	323	0	179	8	75	51	10	6	8	0	14	2	36	169	55	0	0	4	4	0
uvig_524389	0	10	310	6	0	2	10	0	4	0	14	28	0	4	2	2	0	2	0	2	421	0	24	0	0	2	2	0
uvig_524473	0	42	10	16	0	4	18	0	0	0	2396	14	0	24	18	2	8	0	2	0	0	18	12	6	2	0	0	2
uvig_533478	0	499	14	77	14	12	12	2	16	2	1161	351	17	198	6	4	0	0	6	2	2	1247	11	0	2	2	2	0
uvig_537319	0	104	222	69	4	2	48	2	174	0	687	767	36	304	8	0	5	0	0	115	174	416	582	103	0	2	0	0
uvig_537728	0	3	0	28	9	20	16	0	2	2	8	4	0	141	17	0	20	6	0	0	2	2	13	2	398	7	0	25
uvig_538036	0	161	598	180	12	0	31	0	23	0	1697	119	11	50	5	0	0	4	11	47	2	364	388	57	0	5	3	0
uvig_540412	0	20	2	18	0	4	2	0	18	0	60	18	0	12	2	0	0	2	0	0	749	26	42	0	0	0	0	0
uvig_541923	0	61	28	108	3	0	8	0	14	0	58	25	0	944	0	0	27	0	6	4	2	24	93	8	2225	0	0	0
uvig_542539	0	14	4	2	0	268	2	2	2	0	50	6	0	3524	0	0	2	0	4	0	0	12	8	4	0	0	0	0
uvig_546341	0	20	147	8	0	0	10	0	6	0	22	18	0	14	4	0	0	2	2	2	2	864	41	4	0	10	4	0
uvig_557689	0	116	134	301	28	10	42	0	206	0	312	269	39	99	8	0	7	6	9	71	14	268	817	167	0	6	4	12
uvig_563845	0	4	0	10	0	0	0	0	1139	0	16	6	0	219	0	0	0	0	0	0	0	2	2	2	0	0	0	0
uvig_26361	0	0	2	10	0	0	0	0	2	0	383	0	0	2	2	0	0	0	0	0	0	12	2	0	0	0	0	0
uvig_508641	0	0	192	10	0	0	2	4	4	0	5	79	0	2	0	0	0	0	0	0	6	2	40	0	0	0	0	0
