phage_id	H-10	H-118	H-119	H-120	H-124	H-147	H-161	H-169	H-193	H-314	OMC-124	OMC-125	OMC-126	OMC-288	OMC-446	OMC-55	OMC-64	OMC-87
uvig_518634	0.63890494	0.557958934	0.647038178	0.316396244	1.021538583	1.047313325	1.215412967	0.377384224	0.76164542	0.956808121	0.146196594	0.500914002	0.347376043	0.18386306	1.106422937	0.482145318	2.642900069	1.014975594
uvig_519284	0.311934448	0.558448577	23.33666849	3.224316087	0	0	1.853683147	0.294802265	1.840020326	0.093429052	0.076136528	0.238182827	10.87381058	0.287257617	0	0.376638774	0	0
uvig_523481	0.138809144	0.606113657	4.953067088	2.499657207	0	0	1.08642598	0.655927074	2.37794949	0	1.905769336	1.381656282	0.646896652	1.198388318	0	0.059857936	0.131245528	0
uvig_525660	0.70086224	0.671298807	0.381929174	0.317561578	0.355287473	1.008045778	0.884755028	0.641002466	0.822528594	0.270862924	0.234525263	0.413080646	0.491693624	1.275220473	0	0.545962299	0.470283875	0.574659121
uvig_527169	1.577461687	11.95200167	13.01197915	6.838656534	0.896777734	1.006966941	1.219399057	0	2.558936755	0.787455774	0.499106048	7.265223423	4.392744974	5.514766593	0.607059459	1.410869163	0.331445972	0.371256786
uvig_527170	0.66603151	8.506612325	0.606854043	1.610597311	0.347726034	0.427799535	0.427510452	0.674412292	0.520920257	0.284980628	0.087087884	22.50895307	0.192147909	0	0.65908534	0.656478304	0.989591281	0.604611051
uvig_527729	0.11312815	0.426937217	12.53634541	0.145514084	0.035437605	0.036331742	0.683980633	0.22910332	0.245461799	0	2.208972991	0.207137905	6.010247625	0.074413352	0	0.05575275	0.122244428	0.205391273
uvig_528432	0.086716137	0.045753326	0.119584722	0.062462921	0	0	0.594915545	0	0.048497024	0	0.149922678	0.007882568	0.024696586	0.083183445	0	0.236829569	0	0
uvig_528435	0.172843534	0.08805133	2.055833872	0.145252059	0.010527915	0	8.267141748	0	0.020350482	0	1.24804423	0.031423239	0.035800364	0	0	0.099379208	0	0
uvig_529021	123.4962533	42.03064914	26.71368854	24.60273935	80.74939389	111.1580106	119.4053343	588.9031996	64.9081938	97.54523075	0	0.865998865	0.394651544	0.812332747	0.122208287	1.278111322	0.13344803	1.345291296
uvig_529959	1.35511983	6.040439477	5.119623125	2.846996083	0.165080934	0	0.671071226	0.533622258	2.29354418	0	2.239492211	8.145377312	8.701090861	4.159725385	0	0.584361182	0	1.255780826
uvig_530022	1.017360463	18.44333008	11.8043604	11.85146591	0.666684982	0.814949828	2.115234374	0.663092828	3.556326008	0.525370235	0.941888025	15.7469252	17.1556491	5.290130448	1.579556372	2.723033733	1.592152026	2.340698633
uvig_532722	0.01121522	0.134671744	0.212660226	0.17772677	0	0.008404272	0.894043795	0	0.091112601	0	0.451670237	0.088694128	0.094079961	0.103279948	0.019421945	0.164433527	0.063624662	0
uvig_533592	0.041612083	0.417910502	8.205995396	0.329711816	0.030415147	0.031182561	0.078406328	0	0.088188817	0	0.584005628	0.16454191	5.145506083	0.287401436	0	0.017944159	0.098361672	0
uvig_534725	0.4948523	0.186613263	3.582701888	0.259235973	0.213730613	0.353968429	0.612913332	0.212579015	0.222460933	0.673707705	26.18792108	2.944307908	0.517142464	0	0	0.116395936	0.382817564	0
uvig_534940	0.409266933	0.175999758	4.395432512	0.317134464	0.049856969	4.233245144	0.082687308	0.117208793	1.944995039	0.092864843	1.074609813	0.12513636	1.290812292	0.256970607	0.085908796	0.160441838	0.117262502	0
uvig_539326	0.023480096	0.220431841	0.441176287	8.249346067	0.008581048	0.035190237	0.074870522	53.31270858	0.323450102	0	0.136110999	0.076836964	0.193317565	0.297310869	0.040661631	0.141752775	0.066602045	0.074601786
uvig_540047	0.344811321	0.107544814	2.954938928	0.088704542	0.144017058	0.239932541	0.242745227	0	0.226188041	0.147537384	0.090172575	0.214927771	2.915439442	0.170107303	0.511822826	0.382348719	0.093149368	0
uvig_540511	0.048531232	0.18542375	0.309534332	0.279662136	0.017736249	0	0	0	0.154278935	0	0.148067948	0.105876695	3.226715345	0.195527382	0	0	0	0
uvig_540784	148.3572427	0.268504737	0.079999241	0.162966024	0	0.043471279	0.020179465	0.10964973	0.065569652	0	0.042477708	0.110738136	0.162210204	0.547573185	0	0	0	8.662780277
uvig_541910	0.246873316	0.251528343	0.085111831	0.237102022	0.03007415	0.12333184	0.202763661	0	0.159866842	0	0	0.089763951	0.076700769	0.189452839	0.427522596	192.0500132	0.311228475	0
uvig_542575	0.314825819	0.068734747	24.51174171	0.113386857	0	0	0.060841146	0	0.148269523	0	0.128070417	0.114471706	0.032604283	0.362400318	0	0	0	0
uvig_542829	2.967059114	0.890707062	3.963817866	1.402548495	1.581333503	2.825576811	1.290136792	0.584187741	1.31002331	3.147403947	0.377185251	5.006456959	1.209904466	0.426927804	1.712733799	3.411918038	1.7533663	1.178380537
uvig_546131	0.227795294	3.870939432	0.183247187	0.109389556	0	0.085350697	0.066033307	7.714351694	0.10728186	0.454854076	0.0926666	0.403782209	0.141546883	0	0	0.261949237	0.071794294	0
uvig_546340	2.889680701	1.514143713	0.73722043	1.040739967	3.506133205	4.937157996	3.484668669	7.373625884	2.184270609	5.019916036	0.035265463	0.630418458	0.359116548	0	5.004201415	3.289708696	3.715824591	1.65261508
uvig_547729	0.117217378	1.38194819	7.233705419	0.422167093	0	0.02927946	0.804169133	0	0.331226291	0.117027883	4.386905833	2.1203761	1.335331217	0.134930531	0	0	0	0.248284777
uvig_549670	24.29444463	35.9226673	0.045894421	81.3613834	1.605456405	0	3.009934272	0.629044817	1.293062783	0	0	0.07260444	0.082717933	138.14274	0	1.090690088	0.251733226	1.268862932
uvig_549878	0.052740273	0.403010549	15.20072959	0.223188911	0.067460707	0.079043232	0.214036928	0.124609128	0.256146178	0.118473778	0.651684122	0.147419628	5.06321558	0.151775128	0.045666455	0.159200369	0.074799737	0.167568244
uvig_556404	0.614900243	0.660056981	0.582979312	3.395733641	0	0	0.089123651	0	0.542984565	0	0.0312675	3.814829582	1.703463236	0.471880068	0	0.176773461	0	1.302455082
uvig_556735	0.198837359	0.622230344	3.450400153	1.193545863	0.096889607	0.049667129	0.634028784	0	1.591946455	0	4.853194751	2.024341744	3.274156431	2.517728522	0	0	0	1.263506066
uvig_558797	1.57694004	10.54606789	6.018461253	2.182110881	0.955460206	1.192066519	1.038552357	1.111211512	2.281760307	0.911489378	0.337629248	2.63302406	2.342245428	2.57954775	1.10192766	1.073708751	0.653953355	0.703201293
uvig_559112	0.104996528	0.091694002	3.076873549	0.037815279	0.498837117	0.47208316	0.30436397	0.496149342	0.259606636	0.786200921	0	11.8826173	0.587182375	0	0.181827623	0.905541987	0.397101354	0
uvig_559686	3.36991575	26.4866811	34.5057346	27.50244623	0.418734198	0	7.932194873	2.547865556	10.35573926	0	4.030369427	29.49939788	22.34287352	14.43046119	0	1.86008449	0	1.284841744
uvig_560376	1.996856171	3.700643011	2.145353743	6.489368405	1.272858312	0.504590015	1.480775829	1.316640049	3.674253857	0.764996804	2.465286076	6.572563079	9.363723792	8.873698016	0.884618338	0.640813963	0.395173012	1.770552969
uvig_561683	0.140520962	5.568314329	6.249519253	7.363706729	0.35948405	0.342228991	1.425697743	0.66401608	2.853985558	0.420881384	0.728835943	6.495310152	4.474974338	1.860189477	0.486694048	1.030133937	0.132864071	0.892936261
uvig_562629	0.061173221	0.151364841	4.232065391	0.638927706	0.059617059	0.030560638	0.632473267	0	0.691439423	0.122148656	15.54076068	1.751619305	1.558478334	0.633756002	0.070624439	0.035172541	0.038559956	0
uvig_565240	0.298113401	1.262668155	71.06023827	0.429471022	0.370425509	0.178716153	4.424556678	2.535662723	3.390628298	0.357157762	21.53787949	12.25947625	2.167319434	4.941538908	0.413006047	1.234117159	0.112747762	0.568305813
uvig_565291	0.768458091	0.671098359	0.220777457	0.276765889	0.374454793	0.623842006	0.872479239	0.60521045	0.927396835	0.191803948	0.156303489	0.209560421	0.616774207	0	0.221796077	0.552296887	0.605487776	0
uvig_566801	0.101068546	0.419252459	0.243910133	0.345805582	0.036936564	0	0.336924166	0.238794052	0.160646528	0	0	2.218712218	1.397338414	0.232682779	0	0.087166513	0	0
uvig_567821	0.202417021	0.044192953	3.058914309	0.194405316	0.024658477	0.050561284	0.13691219	0	0.107245999	0.101044896	6.690350639	0.285198047	0.052407247	0.077668336	0.116845152	0	0	0
uvig_568287	0.621147178	0.888586384	4.521543315	4.06727485	0.458333445	0.430000809	1.37701625	0.47521662	2.482358314	0.460677676	54.62246451	0.91147076	2.227580493	0.551579941	0.38929044	0.474484271	0.419500922	0.563865887
uvig_573262	9.988909447	17.63102732	1.7218839	108.3834291	1.259697543	0	4.119072193	1.994428464	1.093264433	0	0.472163224	0.153464806	0.262262711	82.67490444	0	0.970696287	0	3.576012788
uvig_573395	12.21057769	41.55565744	0.809559274	11.62257279	0.294229721	0	2.781116382	0	0.260675563	0	0.655019979	0.768428014	0.979689041	14.67359919	0	0.57862671	0.380612031	0
uvig_588944	0.119679678	0.209033743	0.226933643	0.754311685	0.043738198	0.134525307	0	0	0.126819045	0	0.073028125	0.342687913	0.278873497	0.137764918	0	0.206435347	0.056579207	0
uvig_596511	0.604379387	17.63757038	0.104182658	62.19969539	1.362073638	0.075483271	3.854345367	0	0.124528641	0	0.522452798	0.082407877	0.187773894	23.88602273	0	0.173748892	0.095241194	0.640085129
uvig_596710	0.093300203	0.061109656	2.476789508	0	0.068195082	0.069915732	0.108183464	0	0	0	7.543418601	0	0	0	0	0.08046671	0.088216338	0
ivig_621	0	0.248188787	0.216228994	0.211768712	0.042977375	0.01468725	0.096586269	0	1.391512248	0	4.425064747	10.51336156	0.572402585	0.248175598	0	0.067614807	0.037063344	0
uvig_7440	0	0.282362971	0.111469881	36.3901755	0	0	0.124967992	0	0.038068285	0	0	0.22043007	0.10045402	0.124061985	0	0.325328565	0	3.081856101
uvig_9719	0	0.162407553	1.813523416	0.708053848	0	0	0.10781732	0	0.150142964	0	7.003186307	0.115918099	0.165081253	0	0	0	0.100477454	0
uvig_12784	0	0.644293106	7.949944427	5.487245364	0	0	2.40720293	0	0.581785755	0	11.55813742	5.202869133	4.562977975	0.869000334	0.475394273	0.118378458	0	0
uvig_12813	0	0.653305086	45.77577867	0.250630523	0.05086418	0	2.743461034	0.657671561	2.040151829	0	12.10197318	8.349939671	1.79450737	1.121470486	0	0	0	0
uvig_14473	0	0.746080738	4.832764042	0.326527285	0.152923937	0	1.779035948	0	1.847514364	0	2.851204007	0.456440389	2.210087608	6.342041333	0	0.120294951	0	0.443162592
uvig_22024	0	1.528115997	1.90960698	0.544062952	0.147219718	0.188667828	0.131370041	0	0.711440076	0.150818329	0.184355677	1.27704896	0.782223927	0.289816933	0	0	0.095220829	0.159987065
uvig_24628	0	5.696293306	0.109918777	0.574140896	0	0	0	0	0.037538564	0	0	0.637597499	0.511790376	0.489342648	0	0	0.100485012	0
uvig_25351	0	0.51046415	0.296974714	2.570549767	0	0	0.249701982	0	0.499857599	0	1.27651026	0.234905272	0.802879762	0.849914279	0	0	0	0
uvig_39251	0	0.129889571	15.8031365	0.897891864	0.020707108	0.127377453	0.295644492	0	0.440295733	0	13.93329306	1.166581305	2.754982822	0.423946027	0	0.024433329	0	0
uvig_40752	0	0.067362874	1.59559128	0.466719854	0.022552001	0	1.037506681	0.291596353	0.839166516	0	4.424377892	0.260834708	0.833987289	0.248617032	0	0.053220415	0	0.098031119
uvig_44226	0	0.952041018	0.511785021	2.740047118	0	0.278102002	0.268949107	0.438418917	0.294942342	0.138944196	0	0.430120162	0.648574531	0.213599399	0	0.400087941	0.350895851	0.884346389
uvig_45936	0	0.02684082	0.084768708	0.265664429	0	0	0.03563757	0	0.933621952	0	0.075016971	0.268206221	1.336852204	2.051993654	0	0	0	0
uvig_52699	0	3.29331297	5.144352137	2.989964392	0	0.08132134	0.692075044	0.512801973	0.632468589	0.162517754	0.430422835	4.971764665	3.236748888	1.374115121	0	0.374374148	0.307822173	0.344795473
uvig_66907	0	0.877348671	4.496942808	2.159087071	0.048151171	0	3.074542973	0.622592474	3.094787552	0	6.150317851	2.065966644	2.844963887	2.426635771	0	0	0.498302212	1.25584774
uvig_75870	0	0.022660806	0.107351072	0.07476386	0	0	0	0	0	0	0	0.084914074	0.064494831	0	0	0	0	0
uvig_81464	0	0.178657266	0.156732104	0.174647864	0	0	0.035142222	0	0.428206962	0	0.129454962	8.149236312	0.24482166	0.069774887	0	0	0.057312236	0
uvig_89698	0	13.79736083	0.385191959	2.892222231	0.306240878	0.313967732	0.283392128	3.299733957	0.39464285	0.209151049	0.426099658	149.9619513	0.173562941	0.48229296	0.24185572	1.144270494	0.396149519	0.443732041
uvig_98916	0	1.974377621	4.440418713	6.982791923	0.15022493	0.051338433	1.966091779	0	2.008497029	0	47.40597527	1.233057421	1.72409375	3.46993384	0	0.118171824	1.425080539	0
uvig_100152	0	0.987211672	0.791086881	0.437516424	0	0.050573359	1.115122654	5.740364463	0.834334757	0	5.559464865	0	0.419358108	2.330606552	0.233746114	0.116410762	0.127622108	0
uvig_100318	0	0.176671223	0.096570563	0.2466048	0.022748718	0	0.072176324	0	0.087946643	0	0.056974099	0.186723176	0.077357429	0	0	0	0	0
uvig_104399	0	0.087928232	2.823232894	0	0	0.05029947	0	0	0.047418073	0	6.061813161	0	0	0	0	0	0	0
uvig_112568	0	0.537752194	0.127374718	0.665318854	0	0.184573145	0.035699694	0	0.043499975	0	0	0.201505323	0.114787083	0.141763499	0	0	0	0.782574227
uvig_118796	0	0.32754213	1.570360649	8.91858633	0.046240401	0.040634662	0.220064845	0	0.306455293	0	0.20955905	1.887864969	2.532708387	1.726948547	0	0.405312577	0	0.516862396
uvig_122251	0	1.743928337	8.567496643	1.461249718	0.046336429	0.031670371	1.898938207	0	4.314212035	0	0.593141634	3.884005253	6.749156824	8.708274108	0.439133942	0.109349233	0	0
uvig_123540	0	0.061176311	0	0.050459119	0.025601049	0	0	0	0.272177856	0	0.55568719	0.038206422	0	0.403186075	0	0	0	0
uvig_126164	0	0.037756299	0.556462595	0.394464692	0	0.086394178	0.183811698	0	0.325780401	0	33.94370266	0.408718771	0.743251553	0	0.099826785	0	0	0
uvig_128497	0	1.214736423	2.913707789	1.496557304	0.128694338	0	1.122871234	0.332802397	1.890624875	0	1.246283091	1.728544439	13.96031479	8.674630193	0	0	0	1.118840857
uvig_157795	0	0.089343725	3.06854928	0.036846008	0	0.076663808	0.059312518	0	0.036136066	0	0.06242633	0.083696712	0.572131868	0	0	0	0	0
uvig_160907	0	0.235138065	0.309422207	0.290917991	0	0	0.052033614	0	1.236354782	0	0	0.391601867	0.557687948	5.992139508	0	0.077405059	0	0
uvig_169825	0	0.116993096	3.764156207	0.385990491	0	0	0.15533615	0	0.425872468	0	0	0.401861134	0.10405425	1.696309745	0	0	0	0.212820568
uvig_176172	0	0.702395154	0.219091867	0.200267695	0	0	0.023027076	0	0.084175276	0	0	0.086650197	0.074040153	0.091440525	0	0	0	0
uvig_180978	0	0.318267071	5.280795502	0.242920952	0	0	1.236190152	0.205626168	0.330462491	0	7.368407397	0.094933603	1.460125634	0.100181868	0	0	0	0
uvig_186352	0	1.769634784	0.352239236	1.962515288	0	0.102082901	0.098723148	0.965582581	0.096235097	0	0.166249527	37.57644107	0.423239556	0.156811861	0	0.70492934	0.128803339	0
uvig_186796	0	0.317840173	0.195183953	0.029128804	0.029557708	0.060606975	0.023444911	0	0.257108009	0	0	0	0.175895162	1.861994992	0	0.069753168	0.229412976	0
uvig_197398	0	15.49145163	0.176095212	2.169198684	0.077778756	0.127585943	0.172741567	0	0.097725226	0.063743972	0.116878	0.458497201	0.218202655	0.097993832	0.147423065	0.220259892	0.201227328	0
uvig_198367	0	0.117186425	0.07401966	0.231977001	0.03923212	0	0.062237136	0	0.037917886	0	0	0.05854912	0.066704766	0	0	0.092583791	0	0
uvig_202570	0	0.070655416	0.083679005	0.058277624	0	0	0	0	22.79045367	0	0.049368418	0.022063202	0.050273027	0	0	0	0.076497265	0
uvig_202790	0	0.278008703	1.621874771	0.433132911	0	0.053011758	0.061520442	2.674282958	2.048974491	0	16.33862529	2.257120918	0.395619748	0.081432565	0	0	0	0
uvig_210757	0	5.739866856	0.427971593	22.06691108	0	0	0.411253311	0	0.532430413	0	0.297579872	0.398973584	0.427000505	0.10206794	0	0.07647241	0.083837354	0
uvig_219547	0	0.127226373	0.100451618	0.139917573	0.035494443	0	0.028153876	0.458941551	0.13722167	0	32.29878168	0.105942195	0.090524622	0	0	0.167526512	0	0
uvig_226224	0	0.070231816	0.314225448	0.386188217	0	0	0.062166289	0	0.113624166	0	0.065429919	0.409377298	1.166004582	0.678871476	0	0	0	0.851718345
uvig_227995	0	0.056999547	0	0.094028125	0	0	0	0	0.069162308	0	28.43631809	0.035597908	0.121669642	1.42750369	0.226058234	0	0	0
uvig_232204	0	2.068864879	3.397623507	1.774687325	0.1385245	0.094679768	0.879011201	0.597038513	0.669420388	0	0.30838596	2.377404234	1.27577414	0.363599353	0	0.108967884	0	0.401434057
uvig_235700	0	2.333635215	2.127328624	1.578713914	0.086259358	0.126336847	0.029322923	0	0.440668741	0	0.06172466	3.181507004	1.770434982	1.047972053	0.116783807	0.348965593	0.063762325	0.214262937
uvig_250717	0	0.180997353	0.138823467	0.13649305	0	0.017749679	0.027464802	0	0.117130239	0	0.02890666	0.678229313	1.287839668	0.327188217	0	0.040856563	0.895827955	0
uvig_268562	0	0.07421666	1.611439067	0	0	0.031841809	0.418796109	0	2.626553662	0	3.733684796	1.239876052	0.026403469	0	0	0	0	0
uvig_279364	0	0.496900751	2.057664996	0.60187914	0.279196086	0.131193592	0.119955252	0	1.090616737	0	0.077693976	0.876734431	5.617350423	0.494663207	0.137810575	0.027453092	0.300970584	0
uvig_297180	0	0.147302811	1.511938675	0.267294545	0	0	1.46684627	0.637635535	1.477540982	0	4.363958793	0.404777899	0.272504674	0.388323137	0	0	0	0
uvig_300711	0	0.416739446	2.545378594	0.505870931	0	0.026988271	0.511560642	0	0.419797157	0	6.57088204	0.402675933	0.492335313	0	0.249475359	0.062122138	0	0
uvig_304445	0	0.638818852	1.266314745	0.493274793	0	0.093303124	0.577486915	2.353430275	0.615707877	0	4.064689597	0	0.483547837	1.14660037	0	0.107383491	0	0
uvig_304456	0	17.1079409	0.313348986	135.8946795	1.471013413	0.145947967	0.150554161	0	0.252243492	0	0.316916026	0.212449051	0.443744233	43.86728961	0	1.3437837	0	0.412537866
uvig_309662	0	0.233751266	0.147646702	0.07712059	0	0	0.15518019	193.5160071	1.871957496	0	0	0.686127635	0.166319644	0	0	0	0	0
uvig_320251	0	4.158233817	3.353487552	3.57676253	0	0	0.335206244	0.642854004	0.720790314	0	0.083012714	3.33892341	6.762704686	2.270707016	0	0.351989559	0	0
uvig_332892	0	3.602327555	0.150886935	0.709317607	0.095968249	0.163982754	0.152242322	0	0.123671221	0.131085439	0	15.9213818	0.163170884	0	0	0.301967006	0.165524499	0
uvig_350279	0	2.276522188	2.261932779	0.991599091	0.042817012	0.04389734	2.17357264	15.50141686	2.545035293	0	12.43926934	0	1.16480018	3.101858241	0	0.505218844	0.110775143	0.372241878
uvig_360064	0	0.191479342	2.517518416	0.851475503	0.055742771	0.014287308	0.116063508	0	0.26264281	0	5.642474133	0.06239193	0.361337887	0	0.066034823	0	0.036054089	0.121153912
uvig_360071	0	0.112666744	0.213494542	6.22625536	0	0	0.119673512	0.975410035	9.004498011	0	0.06297809	1.280619806	3.382967069	0.653432392	0	0.089012991	0	0
uvig_360411	0	0.421026206	44.31520588	0.622688515	0	0.199323014	1.118024778	0	0.187904824	0	0	1.323783819	0.165280146	0.765461514	0	0.229402834	0	0
uvig_361314	0	0.210670324	3.089075096	0.297881101	0	0	0.199796388	0.651383579	0.243451324	0	0.210285377	0.206752653	0.856554279	0.158678305	0	0.11888662	0	0
uvig_362152	0	1.985277275	1.627763772	0.965696776	0	0.087360053	1.6728002	14.32291451	1.482401625	0	10.49258102	0.317913995	0.778725863	2.952306746	0	0.402174208	0	0
uvig_362220	0	0.516710201	1.859986252	0.073323038	0.018600669	0	0.014753885	2.886069676	1.851689312	0	0.698779801	1.124248142	0.411137415	0.058587681	0	0	0	0
uvig_371255	0	0.195997594	0.383190364	1.123933669	0	0	0.086744468	0	0.150996979	0	33.75432777	2.692938912	0.425011805	0.098417804	0	0	0	0
uvig_371543	0	0.576340989	3.483487646	0.53547933	0	0.068213107	0.334238255	6.882290106	5.81965041	0	13.03456843	1.64663146	1.027557948	0	0	0.052338094	0.114757396	0
uvig_372112	0	2.140918704	1.755736111	3.258550451	0.079198337	0.121794921	1.162159202	7.680232004	20.20795344	0	8.198549532	1.211486367	1.918872076	2.369831279	0	0.186899977	0	0.344266645
uvig_379756	0	0.33004445	8.599360677	0.362967342	0	0	0.419953623	0	0.756444243	0	1.498958267	2.439116893	0.50880821	0.290023649	0	0.108647276	0	0
uvig_386033	0	0.058780782	0.139231149	0.242416261	0	0	0	0	0.14264726	0	0	0.073420686	0	0	0	0	0	0
uvig_390157	0	0.254072022	0.190572504	0.356255967	0	0.043602679	0.10963583	0	0.082209812	0	0.071010176	0.111072863	0.117505928	0.267916258	0.100764087	0.250913777	0	0
uvig_396786	0	0.455353865	4.951636618	1.536474077	0	0	0.34351734	0	2.277047405	0.141974045	13.44971391	1.499468745	2.061787759	0	0	0.08176247	0	0
uvig_398907	0	0.130995097	5.791924074	0.432186717	0	0.040874145	0.237173368	0	0.221562884	0	2.612737366	0.096684931	1.118473922	0.156969254	0	0	0	0
uvig_400047	0	0.10007187	3.128866196	0.264130391	0	0.068695507	0.10629536	0	0	11.18876692	0	0.124995705	0.085444249	0	0	0.158124681	0	0
uvig_427577	0	0.138612243	0.14592178	0.076219608	0	0	0	0	0	0	0.064567516	0.05771164	0.16437657	0	0	0	0	0
uvig_427961	0	0.218059528	9.258864129	1.159089398	0	0	0.160847704	0	3.665059101	0	4.435449113	0.438817196	0.379266788	0	0	0	0	0
uvig_430938	0	1.393929361	1.277455811	0.554335745	0	0.042717818	1.206307165	7.003700634	0.644331753	0	9.28747691	0.046636621	0.549040027	1.640495265	0	0.393314888	0	0
uvig_436746	0	1.421221825	5.0676662	1.285687651	0.511615139	0.052452385	1.907300301	0.330758035	5.290899421	0	1.067782185	4.103934842	14.24425664	13.77803423	0.363646239	0	0	2.223935923
uvig_436944	0	3.204362842	6.738572534	4.447365036	0.103150851	0.05287674	1.370457143	0.666867927	2.816395283	0	0.861136684	3.463649474	11.35606009	5.360860631	0	0	0.667173506	0
uvig_438759	0	0.157148011	1.69570883	0.47526595	0.109605442	0	0.399915082	0	0.550855644	0	0.073201736	0.785148775	3.354437605	14.49970502	0	0	0	0.76230889
uvig_439493	0	0.243983729	8.090771697	0	0	0	0.190556711	0	0	0	16.12507486	0	0.081694253	0	0	0	0	0
uvig_440891	0	0.185664487	1.218541409	2.143943123	0	0	0.077035547	0	0.150188147	0	0.129727663	0.188423597	2.675121088	0.305908183	0	0	0	0.168869886
uvig_451559	0	0.10681494	0.573483204	0.158584554	0	0.018331092	0.04963778	20.69124	0.155528979	0	0.253755035	0.08005092	0.334406146	0.084476418	0	0.021097435	0	0.155444496
uvig_482941	0	0.122861855	0.116406734	0.040535305	0	0.04216998	0.032625665	0.797755499	0	0.168550355	0.137353839	0.0613847	0.06993533	0	0	0	0.106416141	0
uvig_485786	0	0.805469322	1.834896734	2.875275587	0.088412492	0.090643254	0.490896012	0	2.072181137	0	0.996429727	2.737854311	5.468040569	4.873370593	0	0.10432222	0	0.384319583
uvig_486069	0	35.68825245	0.283074119	0.345003535	0	0.051273794	0.039669016	0	0	0	0	0.03731833	0.042516617	22.84122331	0	0	0	0
uvig_505862	0	2.606924352	19.45251437	3.743404676	0.113051309	0.023180748	0.448356461	1.169398667	0.065558527	0	6.833031728	5.651959021	1.806835204	0.569735572	0	0.320147435	0	0
uvig_509703	0	0.135785289	0	0.373325665	0	0.038838084	0	0	3.606405146	0	0	2.402721717	8.244437048	0.536940563	0	0	5.73347307	0.329340258
uvig_510223	0	0.040941179	0.032325119	0.059095549	0	0	0.006794894	0	0.041397791	0	0.336125885	0.025568981	0.029130633	0.067456312	0	0.050540324	0	0
uvig_517098	0	0.013375024	0.105602537	0.13238299	0.022388708	0	0.124309667	0	16.20739399	0.183487787	0	0.066824794	0.11419981	1.621939403	0	0	0.115847054	0.583927817
uvig_521516	0	0.394178392	2.664852579	0.020320258	0	0.021139717	0.016355173	1.333043503	3.218490077	0	0.619696556	1.300117552	0.482053343	0	0	0.097319638	0.106692348	0
uvig_524389	0	0.068360047	3.346369011	0.067661244	0	0.023463277	0.090764215	0	0.044238374	0	8.043557816	0	0.233471117	0	0	0.054008237	0.05920969	0
uvig_524473	0	0.160226372	0.060241322	0.100691096	0	0.026187921	0.091173687	0	0	0	0	0.085770964	0.065145666	0.120683581	0.060519263	0	0	0.111034529
uvig_533478	0	6.823239866	0.302292878	1.736869525	0.320444337	0.281596768	0.217863082	0.591904405	0.353954052	0.187586982	0.076433515	21.2980393	0.21404365	0	0.21691971	0.108030838	0.118435127	0
uvig_537319	0	1.588851068	5.355655234	1.738942887	0.102292623	0.052436799	0.973651175	0.661319502	4.300667946	0	7.429555679	7.938277179	12.65296789	8.296583817	0	0.120700065	0	0
uvig_537728	0	0.036659984	0	0.564436935	0.184097546	0.419427923	0.259599172	0	0.039540106	0.167642304	0.068306928	0.030526997	0.226065318	0.128858551	38.57740536	0.33790663	0	4.445845601
uvig_538036	0	2.028489172	11.89755684	3.741154981	0.253082745	0	0.518586033	0	0.46882576	0	0.070427222	5.728372864	6.956617316	3.786464616	0	0.248853915	0.163692399	0
uvig_540412	0	0.180208871	0.028456793	0.26755006	0	0.061853245	0.023927012	0	0.26239496	0	18.86217331	0.29261905	0.538536361	0	0	0	0	0
uvig_541923	0	0.172734714	0.125203828	0.504498551	0.014220194	0	0.030078217	0	0.064137886	0	0.015828637	0.084887572	0.374759205	0.119440608	49.97568223	0	0	0
uvig_542539	0	0.176246394	0.079517365	0.041534461	0	5.790063485	0.033429856	0.544946269	0.040734183	0	0	0.188693321	0.143318338	0.265499939	0	0	0	0
uvig_546341	0	0.275454546	3.197032634	0.181759162	0	0	0.1828657	0	0.133692798	0	0.076986342	14.86335217	0.803569372	0.290463903	0	0.544061011	0.238583486	0
uvig_557689	0	0.789791192	1.440684493	3.380704169	0.319114692	0.116845132	0.3796784	0	2.269124526	0	0.266407272	2.279146113	7.915820242	5.994914551	0	0.161373866	0.117943695	1.188991892
uvig_563845	0	0.034627776	0	0.142807491	0	0	0	0	15.95236764	0	0	0.021626074	0.024638495	0.091286559	0	0	0	0
uvig_26361	0	0	0.046690634	0.243880099	0	0	0	0	0.047836213	0	0	0.221592118	0.042076495	0	0	0	0	0
uvig_508641	0	0	3.417160726	0.185926275	0	0	0.029929309	0.975766414	0.072937554	0	0.189003299	0.028155774	0.641555087	0	0	0	0	0
