phage_id	O-121	O-122	O-123	O-152	O-39	O-418	O-420	O-434	O-445	O-90	OMC-124	OMC-125	OMC-126	OMC-288	OMC-446	OMC-55	OMC-64	OMC-87
uvig_230359	1.310856137	0.758499918	0.411552152	0.535558003	0.927287357	1.88926164	0.327741227	1.243263952	0.82704961	0.630220633	0.063352932	4.827368311	0.354825832	0.478052061	1.438374208	1.432684667	1.177998292	0.329872662
uvig_234678	0.467524817	0.355012265	0.140455744	1.696297244	0.196913043	0	0.024856111	0.353587353	0.167263972	0.0955927	0.057656739	0.148162145	0.220174575	11.6652987	0	0.101864768	0.134010255	0.225159848
uvig_234806	9.453863896	8.480971819	5.752080723	2.380529072	0.477967827	0.187272104	0.454820565	0.184856865	0.109307832	1.624227832	1.092689947	7.291320372	10.64750274	2.772120112	0	0.31953182	0.233536969	0
uvig_235440	2.984435655	25.30508732	9.067119803	2.191793922	0.240347655	0	0.070790565	0.20140438	0.952740428	7.350733582	6.773548131	1.59613957	26.06480967	1.161641243	0.233011554	0	0	0.427505671
uvig_238269	1.518048641	19.13783146	8.171974468	2.518648431	0.387634884	0.493606237	0.342515002	1.136893852	0.576220659	0	0.893817819	0.665759072	0.387675993	0.437151297	0.375803152	0.374316649	0.410366527	0.344742517
uvig_239614	4.050879776	10.01248627	0.689755325	0.641696182	0.034535998	0	0.061032161	0	0.025668943	2.200500973	0.106178577	5.247421054	2.045348592	3.722279716	0	0.400193055	0	0
uvig_239813	16.31300477	11.55649383	7.67804408	2.640307088	0.432493985	1.223841971	0.636920997	1.449669771	1.928711625	2.612797957	1.772897796	13.16138878	8.901544761	6.224500252	0.978350389	0.835268991	1.220950001	1.153913677
uvig_244316	1.000318236	2.648935521	3.08888656	0.438227832	0.099424492	0	0	0	0	0.225242534	0.10189128	2.018769521	0.700368515	0.160178513	0	0	0	0.353692106
uvig_247354	4.912500956	1.670481786	1.640863253	1.816857677	0	0.418472683	0	0	0	1.675131366	1.178748112	1.843776984	2.486433197	1.350082746	0	0.23800544	0	0
uvig_247884	0.690474574	3.006944782	4.489269989	0.799423864	1.321691201	0.755639035	0.429005805	0.949319124	0.92220554	0.183320992	3.897594636	1.395967587	0.274453008	0.312879633	0.235349887	1.17209476	1.284977457	0.57572774
uvig_249390	1.859486654	30.18725942	11.85070795	2.000262361	0.640033152	0.271668322	0.047127887	0.268164629	0.673916549	0.543739347	0.888215252	0.140459798	0.306135274	0.154669473	0.232686562	0.618043098	0.169391477	0.142303137
uvig_251681	0.625507125	0.35567393	0.153510024	6.355666216	0.046117413	0.234899837	0.162997775	0.173902759	0	0.078357979	0.070892425	0.105608267	0.282749777	0.044578666	0	0.066799389	0.183081846	0
uvig_252359	28.14403311	20.314641	22.29084237	4.051053104	0.353616102	0.900574849	0.859253821	0.888960181	2.628258087	8.336491514	3.940986399	20.99344805	14.1615204	11.32270125	0.257117041	1.504587533	0.350955769	0.589664931
uvig_258701	1.280225263	0.870117833	0	3.069822289	2.109757702	4.898951488	0.87726417	2.651873849	2.49048196	1.265182563	0.190773723	0.68206832	0.453295246	0.119962577	2.346150333	3.055906989	3.153145253	1.324454065
uvig_260892	1.659494774	1.223329155	0.865009546	0.914059888	0.148494733	0.189090119	0.262420519	0	0.110368979	2.144609686	0.989163412	0.459068818	1.026659412	3.157881719	0	0.215089198	0	0.594286081
uvig_262416	0.892712323	4.939803635	1.076895384	0.491711416	0.215680288	0.183095209	0.381151116	0.361467679	0.374044451	0	18.45612689	0.790248015	2.944817068	1.667871433	0.209097105	0	0.228328188	0.383629897
uvig_266196	0.597124555	0.505193785	0.337813532	0.430346249	0.253714477	0.206767848	0.215215342	0	0.181030795	0.206921098	10.48357509	0.464802241	0.47129704	0.176579334	0	0.205797847	0.064462266	0
uvig_266663	2.598874035	0.024147578	0	0.031407907	0.03444127	0.350854405	0.060864758	0.086582363	0.204788292	0	0.105887344	0.031548022	0.107827585	0	0.100170071	0.049886922	0	0.36756352
uvig_270749	4.462878917	2.172790317	5.781279856	1.040367197	0.647046684	0	0.120364593	0	1.113706278	11.91976032	1.535600797	10.69963846	14.4645819	3.555231613	0	0.049327552	0.10815643	3.452700131
uvig_271051	2.389775785	0.047928242	0	0.062338582	0.273436876	0.348188858	0.120804701	0.171849142	0.254040567	0.116148975	0	0.046962513	0.107008386	0	0.397636195	0.495079163	0.325655699	0.182385515
uvig_271698	1.037554486	1.186549111	0.917049323	2.332899542	0.472284942	0	0	0	0.234017759	1.471173256	15.68975246	6.939793609	1.642904446	0.304351165	0	0.114014582	0	0
uvig_276225	1.020576396	1.350901867	0.109322557	0.394342557	0.426954241	0.195165274	0.251505112	0.16512706	0.325471295	0.446422683	0.4263281	20.01567447	0.274193671	0.29630357	0.318401822	0.332999491	0.243380117	0.292085484
uvig_280596	48.53174744	49.49134484	16.55831448	7.798062956	1.760864235	1.233236435	0.933542014	1.106664952	3.27191383	16.6049336	8.075372221	35.73675356	40.78364359	29.53163419	1.216321285	2.231729099	0.978665439	2.466484698
uvig_280979	1.447027162	2.348175387	4.792719119	1.855348635	0.438208079	0.159430027	0.331887072	0.157373866	0.279170527	0	0.096231496	1.218524434	1.404592226	1.028711014	0	0.362701943	0.099408306	0.334045469
uvig_282601	1.009147102	22.30508308	3.767996796	5.129153513	0.28299498	0	0.083351654	0.296427004	0	0.160278683	2.175122057	1.771349691	0.97212932	15.18216977	0.548714318	0	0	0
uvig_287346	12.07891879	7.685975619	18.35370816	12.40684049	1.500801126	2.326543235	0.403599014	2.952691618	1.939953315	2.328267593	0.401227045	10.69895374	5.600936879	3.15375131	2.467160957	1.89030924	2.072362102	1.218671348
uvig_293756	1.414455932	3.621826623	0.937915286	0.699479862	0.195672287	0.039866406	0.09682201	0	0.430483993	1.994797697	0.176463801	1.659714067	5.57878309	1.452622172	0.045527953	0.045347866	0.22371863	0.417650068
uvig_294945	0.568330287	1.597507867	0.078594668	0.107659192	0.04722275	0.060132473	0.020863061	0	0	0.240708164	0.423450811	0.237906844	0.394249114	0.114117807	0	0	0.037493986	0.251984904
uvig_296212	1.555015837	87.56619498	7.760694916	1.457128247	0.2512354	0.102373746	0	0.151580156	0.268892879	0.136599497	0.308962461	0.142680785	0.157311888	0.058284651	0	0.189230757	0	0
uvig_296393	4.139369224	6.499201234	4.03853706	0.567757806	0.085140737	0.379457583	0.54542138	0	0.664450575	7.12462366	0.458078963	4.615942292	12.66140006	5.246621373	0	0.246646497	0	0.738267953
uvig_297218	1.980966328	1.663582284	3.21773741	1.21544716	0.058586136	0	0.414134666	0	0.696708025	2.488588845	3.602381814	2.334409697	2.87357259	6.795763059	0	0	0	0
uvig_299451	3.261454069	5.029441328	3.104134213	5.037045686	0.071734048	0	0.380306135	0.721332671	0.533164608	0.243766274	0.698381263	0.640653082	1.384925862	0.346702896	0.208633554	0.207808297	0.227822004	0.956948553
uvig_300460	0.823984933	2.197240957	4.37458376	0.860435236	0.471767874	0.085819921	0.476405817	0	0.100183522	0.68706822	19.13170738	0.895140678	1.564911562	0	0	0	0	0
uvig_302929	4.023209172	8.27732453	2.856612398	8.090382574	1.159705709	1.94930372	0.983729677	1.632623703	1.620472334	0.788181204	0.237695756	0.711730481	0.714051059	0.313883116	2.563422594	1.209449787	1.178604525	0.990127273
uvig_303877	31.28023423	0.483510736	0	0.805759471	0.732724395	2.195379003	0.533183266	0.650119593	0.512563514	0.952035997	0.022085405	0.444157725	0.652212612	0.166653274	0.376072697	0.81160111	0.958208679	0.919972756
uvig_305873	1.045269114	7.63180574	0.387519078	1.526121	0.116418309	0	0	0	0	0.791224207	13.89923345	1.346311766	1.03268929	0.618936514	0	0	0	0.310609358
uvig_306625	0.802775656	0.773408495	0.043712641	314.4357406	0.183849849	0	0	0.13205216	0.117125771	0.357004354	0.053831796	0.174419972	0.095931833	0.253879343	0.07638781	0.228256965	0.041706675	0
uvig_306928	4.103152467	6.853999422	6.246385634	6.133953683	0.976306095	0.193746697	0.313696774	0.318746593	0.188478253	8.918953596	4.339956533	1.23690929	0.595438964	0.857937091	0.590029979	0.330579053	0.161074057	0.135315802
uvig_308234	15.67652031	6.351907709	0.327788523	2.768867978	0.065649388	0	0	0	0.29276416	0	0	15.33429562	0.274043897	0	0	0.142636112	0	0
uvig_309497	2.819078868	1.138112904	4.298115755	1.076584364	0	0	0.325983041	0.370978318	0.658090285	1.50441547	0	5.085898975	30.43474002	6.561727835	0	0.427499685	0.117167885	0
uvig_309747	3.819410286	0.551358062	0	0.336834763	0.405111247	0.667583886	0.421126063	1.018414504	0.885587259	0.485875402	0.048842627	15.51440825	0.186516004	0	0.623773196	0.517754866	0.681142877	0.25431889
uvig_313824	1.680225948	1.161015315	1000.035496	23.44355726	1.642362719	2.004931238	0.815547697	1.842585897	1.936961163	0.830241612	0.139100069	0.609218041	0.410781774	0.262407251	1.342213014	2.280600671	2.715780015	1.883129996
uvig_318656	6.609552528	12.79980188	5.174635561	6.979180283	1.434980041	2.03030431	0.563533953	1.202471747	1.777585858	1.354539403	0.081699047	0.894545452	2.870264445	1.155917245	1.854907097	1.50115058	0.253188331	0
uvig_321869	0.053541555	0.127729077	0.04664701	0.019169161	0.168164089	0	0	0	0.083325509	0	17.6644761	0	0.014624515	0	0	0	0	0
uvig_322655	0.397430602	0.818762307	0.293988797	0.214776885	0.186453299	0.724773405	0.069368644	0.345378088	0.218813292	0.466866582	16.83509459	0.310119113	0.256027101	0.07588721	0.285414012	0.397999065	0.093499235	0.104729664
uvig_322900	1.73866753	14.3647153	2.735945084	3.208401174	0.400942148	0	0.212563997	0	0	3.814942773	14.89475491	3.121717555	1.673675139	0.193782184	0.058305636	0	0.19100437	0
uvig_327352	4.188278959	9.45008314	4.312400622	7.372562859	1.071303219	2.157300542	1.408901637	0.87684386	0.814765455	12.19143226	5.642607809	2.738534197	1.079000167	2.071116527	1.159371866	0.505218844	0.31650041	0
uvig_328398	27.12506608	30.23456675	13.35281025	13.44998347	0.899117052	0.880705417	0.427787083	0.695477603	3.598378958	14.92433163	5.10327552	23.15545032	25.40650969	27.21005502	1.609243225	2.153867051	1.208108395	0.553588917
uvig_331758	5.642466434	0.694447331	0.295883088	0.341611235	0.279365634	0.129359424	0.044881466	0	0.28314411	0.863035339	1.978051187	0.319871806	0.278290932	1.644815642	0	0.147145789	0	0.067760023
uvig_335993	3.323331419	1.181086331	10.23758016	1.081104158	2.655557611	5.428854237	1.26102074	3.860180333	3.484269437	1.933736212	0.092566115	0.494355391	1.548257656	9.01925877	3.388885752	4.193184596	3.040777151	2.193022256
uvig_336069	5.543875344	9.942249928	6.751009646	17.96881962	1.401556923	0.419932605	3.962939702	0	0.416683889	0.840487691	27.84791342	5.225897436	8.990991161	0.637549538	0.047956848	0.14330146	0.104735073	0
uvig_349986	0.42218212	0.553384819	1.313634778	0.323895693	0	0	0	0.69446626	0.117327226	0	0	0.144595839	0	88.65456191	0	0.285811955	0	0
uvig_355065	0.583208815	2.631331906	1.260721651	0.25642442	0.149202748	0.175376945	0.223106845	0	0	0.351013857	12.60874589	1.371945783	1.155820102	0.13313028	0	0.066496841	0.072901052	0
uvig_366403	1.22970557	0.877570702	1.884793686	0.611477895	0.11920608	0.758972773	0.105330744	0.299673736	0.17720027	0.405085493	0	0.627854801	6.702165543	1.670815662	0.693405405	0.086332827	0.094647413	0
uvig_366661	2.856747336	3.627994458	1.730680959	0.733785471	0.247585906	0.378324921	0.262520916	0.373445684	0.625663489	1.850959359	0.811931769	2.653412366	2.389995661	2.201789899	0	0.609652545	0.786314438	0.264228196
uvig_368605	1.274444476	8.963572664	0.506616406	0.231321514	0.240979336	0	0	0	0.075414033	0.086199447	0	1.185002704	0.330899165	0.098079517	0	0	0	0
uvig_371277	0.734256024	0.752969948	0.094074396	0.231954058	0.395665034	1.151615231	0.199777406	0	0.084022501	2.881171928	29.45535267	1.514427442	0.442405336	0.546376184	0	0	0	0
uvig_372253	0.367659097	0.337342269	0	0.748488715	0.056605343	0	0	0	0.084144047	0.480889969	6.134532045	0.453689206	0.251059013	0.164149971	0	0.081990772	0.044943591	0.302051274
uvig_374792	2.513772335	6.513930469	1.323671056	1.499984635	0.253054244	0	0	0	0.161214022	0.122846806	0.259332689	11.93751203	0.58475877	0.279555281	0	0	0	0
uvig_378528	4.800731427	4.322643369	0.780741052	3.055603523	1.273270773	1.877360325	0.473711471	1.853148104	2.789273962	2.277274864	1.33919993	3.284081447	4.930440782	3.238913146	1.559250804	1.504549283	1.596242109	1.787970788
uvig_378623	3.766527654	11.10529052	7.002389565	10.79558088	1.031203312	1.470686504	2.186816217	0.414776896	0.73578598	22.42707091	9.384278807	2.418116566	2.410581271	0.956924471	0.239934725	0.238985654	0.262002006	0.440207595
uvig_380418	0.570410592	0.918201866	0.348743041	0.310510963	0.57623076	0.53364387	0.092574312	0.263380746	0.233609758	0	44.39692586	0.19193612	0.369009023	0.15191027	0.609428225	0.227631604	0.332739285	0
uvig_380984	0.653401478	1.224831115	1.040588252	0.972626319	0.073556014	0	0.064994249	0.092456717	0	0.749873014	17.67684163	2.551900847	0.508549849	0.462161402	0	0	0.175206325	0
uvig_382713	4.17270391	3.645341297	3.287316153	0.807886633	0.522833323	0.147947807	0.256653683	0.146039731	0.474951662	0.789639791	0.416737352	4.709306849	3.78904906	3.481565488	0.168958315	0.252434992	0.645742135	0
uvig_384644	0.620367916	1.689106343	0.477636275	2.379467515	0.143491277	0.192335602	0.080077387	0.113913036	0.06735799	0.744248865	12.97922018	0.861259885	0.882712717	0.029200751	0	0.021878092	0.047970277	0.080598163
uvig_386381	65.62260054	105.2313012	22.69066808	11.93316778	1.136120067	2.686750438	1.36240598	1.836068922	5.730015236	11.58227224	0.332659418	13.95626184	76.24103543	10.74679318	4.720467491	3.114939526	2.061847369	3.031220158
uvig_388303	0.881899506	1.74037682	0.396364494	0.342470584	0.366386599	0.186619644	0.226617981	0.460532051	0.272317504	3.579527583	0.03754769	7.391770358	1.280895939	2.408300203	0.479524626	0.238813924	0.145452076	0.293260848
uvig_389121	5.483483156	0.444266686	12.5498376	0.433381562	0.380189912	0	0.335936609	0.159294072	0.470961401	0	0.194811339	0.507867427	1.157222443	0.122501516	0	0.642473071	1.207454903	0.338121342
uvig_391953	0.242460546	0.052345288	0	281.6366471	0.149318349	0	0	0	0	0	0.038255759	0.034193705	0	0	0	0.054070544	0	0
uvig_392479	3.35129231	9.802235513	0.254999692	1.903681061	0.689462046	0.195099266	0.473830093	0.192583081	0.455505702	0.260325156	6.790904126	2.719146013	1.93869307	0.296203356	0.445611787	0	0.364946703	0.408781374
uvig_392738	14.76613362	24.63102555	43.48630625	207.8758649	2.261100593	12.15678557	1.331942173	1.263157908	2.73870196	2.561220165	7.12324447	17.777424	135.5930284	771.4559785	1.217825166	4.184877651	2.260712711	8.043626018
uvig_397366	1.690741402	0.458842438	0.62240479	0.454704953	0	0	0.110145462	0	0	3.600618218	0.670676063	0.28545841	0.227655095	66.45344666	0.181275324	0.225697854	0	0.6651707
uvig_401215	31.91807391	8.030743277	2.673844639	3.201418419	1.6660523	2.954969424	1.20924745	2.617694274	3.051516104	2.426387324	0.060978149	30.65816053	0.745145882	0.747714977	2.768913585	1.594446231	1.748004968	1.587536974
uvig_409788	1.283852328	0.265529869	2.223308959	0.285711359	0.189360319	0.070146185	0.206867347	0.086551891	0.261013178	0.257393307	0.589232096	1.072255225	0.395228662	0.10649725	0.020026963	0.069817111	0.12027886	0
uvig_413650	0.776165671	1.100616734	1.35243767	0.277885924	0.44323497	0.752541647	0.130547785	0.278563559	0.549058658	0.125516568	5.015477512	1.421003116	0.751652046	0.142815351	0.322279623	0.160502417	0.410573719	0.197095186
uvig_414386	1.060409648	0.467025241	0.615907148	0.674937039	0.148024441	0	0	0.279090445	0	0.25150795	0.151697026	0.271179211	0.3475725	56.8764774	0	0.268009996	0	0.39493596
uvig_416283	56.53935011	33.35858395	4.33902482	10.02983866	2.639644007	3.402765171	1.26698001	2.457716986	3.148760798	2.547044077	0.13358693	68.85044763	0.748191005	0.756020743	1.137366435	2.312937896	2.949684268	0.869467976
uvig_418132	1.71138103	16.80473082	2.870882145	0.339340338	0.306037435	0.03542743	0.258123718	0.104911574	0.289498209	2.85993084	0.627260857	0.847357126	19.93204555	0.107573175	0.161834341	0.020149275	0.044179643	0.222687773
uvig_418142	0.644511766	2.173669339	0	64.75570573	0.030394773	0.077408148	0	0.03820491	0.090363879	0.309862083	0.031148887	0.104405441	0.11894868	0.117522499	0	0	0	0
uvig_418838	2.007004779	9.843304193	3.434676965	2.038759633	0.625360076	0.31852823	0.718340328	0.157210094	0.092960002	3.400152667	2.59554649	2.105137477	3.9646595	5.138202377	0.090940843	0.588777301	0.297914568	0.16684892
uvig_425903	29.22524973	19.35199456	3.393844587	6.796245565	0.339859093	0.123648438	0	0.183080626	0.36085841	0.164986777	0.049755889	32.28720439	0.076001397	0	0.141208121	0.527435878	0.154195317	0
uvig_426811	0.366472218	0.2198579	366.6826356	0.075695678	0.18445853	0.093954269	0	0	0.082259482	0.250730414	0.037807014	0.076033367	0.086624495	0.106982347	0.053648498	0.053436289	0	0.196857509
uvig_432191	0.347234179	0.36411608	0	0.118398251	0.108194258	0.165326794	0.03824027	0	0.160831156	0	6.109412487	0.163523858	3.455056066	0.125501116	0.062935115	0.062686173	0.034361692	0.230933772
uvig_433285	0.926379784	2.728198092	0.423071308	2.759426945	0.166206246	0.224093216	0.138221355	0.049156244	0.087199831	0.730919222	3.76729736	0.662709363	1.137634482	2.041335079	0.056870525	0.198259499	0.093151533	0
uvig_433958	8.841827297	24.38729836	5.326371925	2.37578568	0.720065827	0.967856747	0.812988265	1.106222928	2.601619175	4.112191753	2.992720737	7.685898289	9.403595854	7.327756652	1.105304966	1.042989055	0.984626973	1.280778979
uvig_435637	12.12524039	8.051581259	4.138424653	1.61113986	0.392609587	0.166646973	0.231273773	0	0.194538524	2.890688438	0.905288609	4.825013114	8.706614088	1.454787679	0.380626013	0.473900541	0.207816478	0.174583381
uvig_436116	2.469905642	13.82077662	2.058296994	1.273029299	0.037475919	0	0.132455205	0	1.225577972	18.14744301	0.384057217	13.98855564	9.933801351	7.027747547	0	0.434260003	0	0.499937308
uvig_436340	0.417819331	0.839179855	0.257964623	0.722426212	0.275547083	0.21929747	0.213039736	0.259763042	0.025600109	0.702272019	11.35711501	0.836073913	0.242626964	0.033294152	0.150264334	0.199559944	0.191431856	0.183793046
uvig_436701	2.954399104	2.727412658	4.500484304	4.79122044	1.850151093	1.449811754	0.754521883	1.788892007	2.256620556	1.289676718	0.291700704	2.68332032	2.772426729	1.054708762	1.51772852	1.649154643	0.979323727	2.658000962
uvig_440553	1.512450216	8.397881167	1.753152494	0.627481679	0.237856067	0.259612279	0.600486066	0.085421358	0.681892532	0.69281252	33.53405856	0.933749574	1.737567699	2.660500478	0.197653728	0.344525827	0.377706596	0
uvig_441164	0.253697591	0.427290982	0	2.857614026	0.03638434	0.138993197	0.03214928	0	0.027042727	0.370923239	0.372870601	0.024995898	0.256299488	0	0.052910678	0.026350694	0.05777698	0
uvig_443747	0.181413939	0.032961329	0.039122097	383.879132	0.014103651	0.065850758	0	0.017727678	0	0.015975652	0.592596469	0.047369191	0.044155243	0.240850919	0	0.068095413	0	0.025086123
uvig_448159	3.827675362	2.427025593	9.082546397	4.363738483	2.117699647	5.393269783	1.4393876	3.890405695	3.692808847	3.321395138	1.001649779	0.988552782	0.595002125	0.551126362	3.316483739	2.654489947	2.069432827	0.869249115
uvig_451553	1.375089757	84.1919483	0.036084924	0.306461213	0.043362467	0	0	0	0.032229232	0.736770576	0.166643697	0.208528902	0.186666936	0.230536027	0	0	0	0
uvig_453172	0.138329381	0.194615065	0	0.852934619	0.048274102	0	0.042655098	0	0.107639441	0	9.078077964	0.221094111	0.409323833	0.046663395	0	0	0	0
uvig_453807	9.182667864	6.368495895	1.213825865	1.315046125	1.524929382	1.519680136	0.93734318	1.833432209	2.020420328	1.802437301	0.339731282	1.958594737	5.604493578	1.538137876	2.313992583	2.400874481	1.789827402	1.415158658
uvig_454815	8.841352047	17.19070617	4.936827452	2.417226814	0.925634868	1.446567071	0.66918512	0.740398176	3.049001354	3.574417825	2.770344605	7.780231738	9.078038163	6.771632671	0.887184309	1.386455634	1.068999108	0.729665196
uvig_456586	6.816239108	2.162187668	1.055309106	0.617650631	0.17292845	0.293604678	0.101866629	0	0.342745023	0.489703814	0.797485142	4.052439561	2.240788836	2.618817177	0	0.584454605	0	0.461380992
uvig_458475	3.476362943	2.51582388	1.36505319	1.741301166	1.384049266	1.174946456	0.815299236	0.644329573	1.714495207	2.438732154	0	0.962575081	10.44499625	1.783825692	0.596357379	1.63349578	1.13960975	0.27353382
uvig_460146	0.954988064	0.198863122	0.295040522	0.897207041	0.106363131	0	0.187965374	0.356516902	0.527030597	0.240961765	17.16782618	0.365355246	8.278704135	0.205628466	0	0	0.337801398	0
uvig_460500	1.087952469	55.22575902	19.977906	1.348314491	0.219042103	0.334708416	0.077418426	0.660783396	0.390728256	0.223304327	1.122383419	0.601924227	0.377173356	0.635200723	0.637068924	0.698003873	0.208698432	0.233765729
uvig_460769	11.76130243	4.504419614	9.908267316	3.0085424	0.644938072	0.631731377	0.263016296	0.124716794	1.253688252	9.187967456	0.762622403	6.168896288	2.485108534	2.781408547	0.721445431	0.898239659	0.157559645	0.529453598
uvig_460930	0.593069258	64.6970703	0.105989691	0.511777016	0.03980172	0	0	0	0	0.0811524	0.163156908	0.138541027	0.236758813	0.184673765	0.069456342	0.011530268	0.025281461	0.042477121
uvig_462314	3.595974081	3.075984437	1.372993083	5.847359577	0.524966872	1.90994842	0.265063907	1.319721139	1.114807367	2.038788279	0.07685595	3.400415795	3.737116999	0.507450899	1.526830118	1.629418593	2.381793955	1.00045397
uvig_462472	1.982539304	1.586459715	1.698932226	0.915366128	0.102078493	0	0	0	0.126450041	1.214089144	0.26152782	1.394758449	1.109666501	0.559144482	0.098962763	0.049285656	0	0.363133432
uvig_462788	28.91236097	46.50202868	19.08087554	24.94420446	25.54514121	37.62350343	8.702357868	19.82642286	32.42569246	41.18120644	9.501691122	41.93533896	27.16048308	20.15587441	20.58812857	28.2524255	25.04750201	14.37015702
uvig_469041	31.24253197	14.76779869	5.049627026	6.092274553	0.525117705	0.742971128	0.4124401	1.026744693	1.214250132	0.198272478	0.298970125	30.0227314	0.578451855	0.225598533	0.84848267	0.929639113	1.019171269	1.089696213
uvig_474482	0.268337199	0.761013846	0.478193366	0.33479341	0.335203489	0.040651541	0.056416478	0.160509042	0.427098172	0.433937823	6.297868711	0.657952767	0.41644601	0.432025514	0	0.393048106	0.050694351	0.170350133
uvig_475341	14.13244295	13.93939974	5.349556642	4.183958746	1.347899905	2.772626503	1.374239079	1.694251669	2.928423365	3.875745565	2.072013301	9.509327119	13.4714115	6.163842523	2.412476533	2.327842211	1.152531132	0.82990579
uvig_483976	0.768583359	0.090026386	2.137062438	0.200035856	0.149803581	12.91695901	0.359281207	0	0.15905969	0.072723109	0.471526659	1.058548795	0.748166782	0.08274586	0	0.092993578	0.186907694	0
uvig_498906	0.82054155	1.737416433	0.137477006	0.207148018	0	1.051831192	0	0.103826578	0	0	13.92508324	0.605300754	2.111950842	2.79459214	3.603614616	6.87960741	6.361658235	3.746540497
uvig_502448	3.049322077	2.72654381	6.321799409	1.164924824	1.582660136	1.727422847	0.839065103	1.36411549	2.016540023	2.074443788	0.370726169	2.640540156	15.34851579	3.103416727	0.986369655	1.702944592	1.866952645	6.876821072
uvig_503101	1.140625122	31.80983888	6.43835988	0.805238884	2.14444934	3.855102207	1.783378791	3.3825628	2.500181736	2.286198212	0.387821393	2.696103889	0.241344699	0.325160461	2.201288376	3.288871651	4.273325004	1.794976831
uvig_503398	22.57810718	4.611578787	26.01480528	5.83064273	1.217535912	2.702347085	1.009705625	2.42810447	2.436754426	1.687329472	0.174265893	3.470379043	1.618426782	2.077676656	2.453066121	2.433510659	1.98740742	1.342931059
uvig_503689	5.317798442	3.190310042	7.028735505	6.542959028	0.892212503	1.43909158	0.893475632	1.345766863	1.547323305	1.313828522	0.594326779	6.3269695	3.157991298	1.696138025	1.210971456	1.873888983	1.652933683	1.269580615
uvig_503939	0.593334313	1.231793005	1.044304378	0.708093045	0.188237674	0.639194552	0.221769608	0.236606585	0.326451981	0.692973994	0.401891617	2.959957595	1.301433227	0.545870884	0.182492118	0.408983095	0.298914431	0
uvig_504185	4.445098413	4.149123036	1.876049989	2.533106726	0.362315637	0.205051214	0.142285717	0	0.059842612	3.693657448	0.660097653	4.056301442	4.957423679	5.759282912	0	0	0	0.859266352
uvig_505100	2.661232315	5.008799107	0.039633256	216.6866514	0.071439631	0.090969747	0	9.069448037	0.035398424	0.283226755	1.110383457	1.161530261	1.404092946	0.55244789	8.137942854	0.327679374	0	0
uvig_505624	3.179856756	0.075052057	0	0.268448333	0.080284083	0.477083086	0.283756742	0.470930169	0.238685162	0.363761283	0	0.036769898	0.09774751	0.05173689	0.155667164	0.232577126	0.212480235	0.428403192
uvig_505859	0.245127946	0.395850263	0	0.175523366	0	0.065358433	0.272114597	0	0	0	0.05260021	0.09403008	0.107128075	0	0	0.037172468	0	0
uvig_506290	11.49523868	0.417992812	0	0.283915812	0.529934118	0.269922854	0.234125453	0.266441673	1.024073683	0.270122912	0.081462321	3.774116023	0.22121335	0	0.385319254	0.383795109	0.336606275	0.565555359
uvig_507847	9.539853799	0.374515294	0	0.14160433	0.049689735	0.094910821	0.065858933	0.03122892	0.036931986	0.084427703	0.012730643	0.113788837	0.103711315	0.048031795	0	0.071973767	0.05917909	0
uvig_509342	0.602694902	3.659540555	2.162118385	26.26371692	0.046395903	0	4.263533861	0	0.413806068	9.853895056	9.461856254	0.074372203	0.714169195	2.421784641	0	0.201608314	0.07367497	0
uvig_510781	1.742639893	0.752651821	1.140777162	0.484877902	0.927337723	0.500578845	0.329540327	0.190047271	0.344622721	0.359656308	0.583636151	2.495219581	0.649555885	0.282559703	0.205213988	0.321203546	0.408160163	0
uvig_512899	13.78563632	2.132491093	2.63508943	2.716663366	0.583308079	0.106110348	0.294521286	0.314225543	0.247739878	3.964389075	0.555081746	2.289887648	5.674269103	1.610987149	0.121179394	0.54315029	0	0.444655017
uvig_513534	0.706753238	0.726292023	0.862042495	0.3879864	0	0.188441525	0	0	0.109990405	0.754324766	14.90030029	3.185515003	1.737403963	0.786762484	0	0.107175713	0	0
uvig_514433	12.97626217	17.12244582	12.53441169	7.718017378	0.913976305	0.558642483	0.581465803	1.838125665	2.010771052	4.099747894	3.109686857	12.1561072	13.33434137	7.562594774	0.850635955	1.853405823	1.27719716	1.950824376
uvig_514703	2.733439053	0.201287496	0	0.246099125	0.401930001	0.263216233	2.739699236	0.086607182	0.221917578	0.273167295	0.070611798	0.120968748	0.095874216	1.132256127	0	0.099802445	0.072942846	0
uvig_515505	2.772584487	15.1032173	6.566567736	7.468981527	1.197726109	0	1.992119189	0.088558219	0.523654176	3.830688706	12.96034868	7.260291964	4.227716926	0.442674067	0	0.255126843	0	0
uvig_515684	0.670144095	1.844653902	1.13003159	0.825557531	0.339483587	0	0.099989472	0	0	0.961359494	15.22090507	1.852834148	1.107129097	0	0	0	0	0
uvig_518590	0.34431842	6.597283302	5.646692616	0.290057063	0	0.1350082	0.093682637	0	0	0.90072176	14.5324819	1.347498599	1.355401344	0.307457963	0	0	0	0
uvig_518634	13.43536626	0.733481988	0	0.563735707	0.808390655	1.574358003	0.588243509	1.434511004	0.565494417	0	0.146196594	0.500914002	0.347376043	0.18386306	1.106422937	0.482145318	2.642900069	1.014975594
