phage_id	H-10	H-118	H-119	H-120	H-124	H-147	H-161	H-169	H-193	H-314	O-121	O-122	O-123	O-152	O-39	O-418	O-420	O-434	O-445	O-90	OMC-124	OMC-125	OMC-126	OMC-288	OMC-446	OMC-55	OMC-64	OMC-87
uvig_160196	0.003249758	0.017999898	0.002167699	0.00526691	0.002736778	0.003441113	0.002744203	0.000667668	0.001597041	0.001904383	0.057037997	0.031026261	0.009661403	0.011181954	0.00260802	0.004070902	0.001338069	0.003806905	0.004001891	0.002001224	0.000387977	0.059877448	0.001492546	0.000813226	0.003670281	0.004569704	0.002671896	0.001795695
uvig_161124	0.000141294	0.001156806	0.00343422	0.001577529	5.16373E-05	0	0.00069629	0	0.0023207	0	0.001157153	0.002211948	0.000420061	0.001726202	0.000252389	0.000214258	0.000148674	0.000211495	0.000125059	0.000571778	0.006207624	0.000905483	0.003643568	0.002195711	0	0	0.000133595	0
uvig_165405	0.000565175	0.003717203	0.000949891	0.000610656	0	0.00010588	0.000880603	0.006009014	0.000374306	0	0.000289288	0.00312622	0.001680244	0.045322395	0.000336519	0	0.01129925	0	0.000500236	0.004002447	0.007026686	0.001830231	0.000526781	0.002358356	0.000244685	0.000121859	0	0
uvig_166606	0.001483585	0.012339262	0.002192055	0.004045598	0.001678213	0.001508795	0.001392581	0.001335336	0.001322549	0.001057991	0.044453959	0.024478894	0.008961301	0.010510653	0.002313567	0.002999612	0.000817709	0.001903453	0.002063475	0.001429445	0.00030176	0.052864774	0.001580343	0.001301162	0.000611714	0.002071599	0.001937125	0.001346771
uvig_168075	0.003956227	0.0104421	0.00292274	0.003129613	0.002917508	0.004235215	0.004443971	0.008679686	0.004566538	0.004866757	0.016730503	0.009968514	0.010921586	0.018642983	0.003112799	0.00428516	0.001412406	0.003595411	0.005127423	0.002715946	0.000474194	0.053808787	0.002348565	0.002683647	0.002446854	0.005666434	0.003072681	0.002020157
uvig_168533	0.003956227	0.005367579	0.002947096	0.002926061	0.000361461	0.001376445	0.004423492	0	0.001347503	0.000846392	0.03309136	0.007078235	0.002800407	0.003107164	0.001093686	0.000857032	0.00104072	0.001903453	0.000750355	0.001000612	0.000129326	0.002003621	0.004236196	0.017972302	0.000734056	0.001340447	0.003473465	0.000224462
uvig_170240	0.000706469	0.004257045	0.005163508	0.002773397	0.000129093	5.29402E-05	0.00069629	0	0.00212107	0	0.006541128	0.010941771	0.009661403	0.002589303	0.000168259	0	0	0	0.000437707	0.003859503	0.002457185	0.007282392	0.00744078	0.00463539	0	0.000548365	0	0
uvig_174204	0.002543289	0.023444597	0.022967867	0.021830961	0.001807306	0.001217624	0.002129829	0.002670673	0.004591492	0.000846392	0.015042988	0.025216211	0.0082612	0.002589303	0.001346075	0.002785354	0.000743372	0.001268968	0.00281383	0.005288948	0.011639296	0.016028969	0.015671731	0.0111412	0.000244685	0.003290187	0.002538302	0.002244619
uvig_176146	0.002119407	0.008236457	0.003580357	0.006233783	0.003201514	0.003679343	0.00210935	0.002003005	0.003468573	0.001904383	0.004339324	0.007992507	0.021563131	0.006425308	0.001766724	0.00321387	0.001338069	0.0040184	0.002313593	0.002858891	0.00086217	0.012310711	0.004302044	0.003252905	0.003670281	0.003290187	0.003740655	0.001795695
uvig_176448	0.000706469	0.000894596	0.000389699	0.000356216	0.000671285	0.001429385	0.000368624	0	0.00039926	0.000423196	0.015605493	0.00100275	0.000420061	0.0001918	0.000841297	0	0.000594697	0.000845979	0.000375177	0.000857667	8.6217E-05	0.009363076	0.000131695	0.000162645	0.000978742	0.001218588	0.002003922	0.000448924
uvig_177481	0.000847763	0.009748017	0.000243562	0.002468069	0.000284005	0.000529402	0.000491499	0.000667668	0.000374306	0.000211598	0.044855748	0.027310188	0.003920569	0.009743452	0.000757167	0.000857032	0.000297349	0.001268968	0.00143818	0.000285889	8.6217E-05	0.044734696	0.00026339	0.000487936	0.000489371	0.001401376	0.000133595	0.001346771
uvig_181906	0.002684583	0.001218502	0.000974247	0.00050888	0.001497482	0.001641146	0.001146831	0.000667668	0.001147873	0.002327579	0.023078773	0.001238691	0	0.000997361	0.002187372	0.002999612	0.000743372	0.002114947	0.001250591	0.001715335	8.6217E-05	0.012676757	0.000395086	0.000162645	0.002446854	0.001340447	0.002404707	0.001346771
uvig_182446	0.000141294	0.006755746	4.87123E-05	0.001882857	0.000103275	0.000211761	0.00024575	0.001001502	0.00019963	0	0.023384132	0.013950021	0.003500508	0.005849907	0.000336519	0	0	0.000211495	0.000312648	0	0	0.027877306	0.000395086	0.000162645	0	0.000426506	0.000935164	0
uvig_183077	0.001059704	0.001187654	0.01125255	0.000915984	0	0	0.006942425	0.000333834	0.001771717	0	0.002475022	0.037278702	0.010361504	0.007748729	0.001682594	0.000321387	0.001486743	0	0.000250118	0.005288948	0.051212901	0.00768697	0.001470597	0.002602324	0	0.000121859	0	0
uvig_184496	0.010808978	0.024832764	0.03719187	0.019515556	0.009501266	0.010746859	0.008027819	0.003004507	0.004791122	0.00677114	0.004580397	0.003539117	0.013301931	0.003318144	0.006898635	0.009534482	0.004906253	0.013112674	0.010504964	0.006575449	8.6217E-05	0.002350402	0.02947778	0.005855229	0.006851192	0.011089149	0.010019612	0.004938161
uvig_184507	0.000141294	0.000200513	0.002484329	0.001781081	0	0	0.000163833	0	0.000474121	0	0.000273217	0.000412897	0	7.67201E-05	8.41297E-05	0	0	0	0	0.000285889	0.022847506	7.70624E-05	0.000241441	0.000325291	0	0.000365576	0	0
uvig_185472	0.005227872	0.000555267	0.000730685	0.000178108	0.004285897	0.019508461	0.003481452	0.002670673	0.001646948	0.004866757	0.000707149	0.00112072	0.000280041	0.000613761	0.002523891	0.004070902	0.001635418	0.0040184	0.003126477	0.002001224	8.6217E-05	0.000616499	0.000307289	0.000325291	0.005627765	0.002193458	0.003740655	0.004040313
uvig_186458	0.000141294	0.000154241	0.000121781	0.000432548	0	0	8.19165E-05	0	0.003169128	0	0.001655372	0.000294926	0	0.000460321	0	0	0	0.000211495	0	0.000571778	0	0.000231187	0.001273054	0.005204648	0	0	0	0
uvig_188646	0.004521402	0.00151156	0.001120384	0.00114498	0.004492446	0.006299883	0.003604327	0.003338341	0.004042509	0.003597168	0.001960731	0.001769559	0.002100305	0.052112123	0.003323123	0.005999224	0.002230115	0.006133347	0.003751773	0.003716558	4.31085E-05	0.000712827	0.000790171	0	0.00538308	0.004143199	0.003339871	0.005611546
uvig_194675	0.002401995	0.017768537	0.001875425	0.006182895	0.001807306	0.002011727	0.001269706	0	0.001097965	0.000846392	0.068834528	0.03792754	0.009941443	0.014097317	0.001598464	0.003856644	0.001635418	0.002749432	0.003251536	0.002001224	0.00030176	0.076137604	0.001821784	0.000325291	0.002202169	0.002863681	0.000935164	0.001571233
uvig_194720	0.000141294	0.001156806	0.002045918	0.000941428	0.000103275	0.000423522	0.000839644	0	0.000698705	0	0.043023589	0.001474632	0.001400203	0.001687842	0.000504778	0.000214258	0	0.000211495	0.000875414	0.000428834	0.001336364	0.000944014	0.002721701	0.000894549	0.000244685	0.000121859	0.000935164	0
uvig_195887	0.000141294	0.01906416	0.000535836	0.001323089	0	0.000317641	0.000368624	0	0.000449168	0	0.002233948	0.003539117	0.000420061	0.000421961	0	0	0	0.000211495	0.000625295	0.001143556	8.6217E-05	0.00327515	0.001316952	0.000650581	0	0	0.000935164	0.000897847
uvig_196581	0.001554232	0.00049357	0.001656219	0.00089054	0.000981109	0.001376445	0.001023956	0	0.000923289	0.000846392	0.001864302	0.001061735	0.000840122	0.001975542	0.001346075	0.001714064	0.000148674	0.002114947	0.000875414	0.00157239	0.000517302	0.000192656	0.008428494	0.000406613	0.001223427	0.000731153	0.000801569	0.000897847
uvig_197346	0.000141294	0.000246785	0.006624878	0.000356216	5.16373E-05	0	0.000286708	0	0.000274491	0	0.000530362	0.004777808	0	0.000805561	0.000336519	0.001285548	0	0	0.000125059	0	0.010734017	0.000192656	0.000417035	8.13226E-05	0	0	0	0
uvig_197653	0.001412938	0.002915151	0.003775206	0.001908301	0.000490555	0.000344111	0.009789024	0.001335336	0.001297596	0.000211598	0.003519674	0.003450639	0.001960285	0.002627663	0.000546843	0.000214258	0.000892046	0.001057474	0.001000473	0.000428834	0.004741935	0.00196509	0.001514495	0.001057194	0.000978742	0.000487435	0.000667974	0
uvig_198630	0.000989057	0.003562962	0.020848881	0.008447412	0	0.000158821	0.002334621	0.000667668	0.001896486	0	0.001446441	0.004836794	0.000980142	0.001476862	0.000210324	0.000214258	0.000148674	0	0.000500236	0.000857667	0.011553079	0.00213848	0.004367891	0.003334228	0	0.000243718	0	0.000448924
uvig_199299	0.000141294	0.000616963	0.012275509	0.001501197	0	0	6.14374E-05	0	0.00019963	0	0.001735729	0.017076241	0.023103355	0.000460321	0	0	0.000148674	0	0	0	0.001120821	0.000231187	0.004148399	0.000975872	0	0	0	0
uvig_201109	0.000282588	0.109248739	0.001315233	0.021780073	0.000258187	0.000635282	0.00116731	0.000667668	0.000898335	0.000846392	0.005576834	0.0168403	0.004480651	0.002359143	0.001261945	0	0.000446023	0.000422989	0.000625295	0.000285889	0.000172434	0.005972332	0.001843733	0.000487936	0.000734056	0.001096729	0.000534379	0.000897847
uvig_202392	0.000141294	0.000694083	0.001217808	0.000483436	5.16373E-05	0	0.000143354	0	0.000499075	0.000634794	0.003021455	0.001887529	0	0.001380962	0.000588908	0	0	0	0.000875414	0	0.000215543	0.000693561	0.00026339	0.000325291	0.000244685	0	0.000667974	0
uvig_204467	0.00296717	2.086954778	0.001753644	0.001882857	0.003253151	0.003229352	0.002785162	0.001335336	0.002620145	0.004655159	0.002860739	0.002536367	0.00406059	0.251047325	0.147100765	0.004499418	0.001635418	0.002326442	0.004377068	0.002573002	8.6217E-05	0.145859767	0.001207206	0.000569258	0.002936225	0.005483645	0.003206276	0.002244619
uvig_205716	0.008901511	0.039670727	0.026012389	0.023103162	0.006583758	0.007861619	0.007495361	0.006342848	0.01227725	0.008040728	0.025585937	0.037839062	0.066229617	0.022747508	0.00546843	0.009320224	0.002824813	0.008248295	0.007378486	0.005288948	0.006509384	0.033734045	0.016483852	0.011710459	0.007952277	0.00706781	0.0077485	0.004938161
uvig_205844	0.000141294	0.000123393	0.001412658	0.000610656	0.000361461	0.000211761	0.00069629	0	0.000449168	0.000634794	0.004692898	0.004954764	0.006580956	0.00828577	0.000336519	0.000642774	0	0.000634484	0.000375177	0.000571778	0.000129326	0.001117404	0.000636527	0.000569258	0.000978742	0.000243718	0.000133595	0
uvig_207292	0.000423881	0.000894596	0.024063895	0.000432548	0.000671285	0.00010588	0.002989953	0.000667668	0.000149723	0	0.0065572	0.012593359	0.015402236	0.000421961	0.000336519	0	0	0.000211495	0.000375177	0.020298125	0.000172434	0.000192656	0.065693966	0.000325291	0	0.000365576	0.000133595	0
uvig_207325	0.003744286	0.037773565	0.031443814	0.025902003	0.00056801	0.000264701	0.004894512	0.002003005	0.00835951	0	0.038652123	0.027605115	0.010221484	0.004967626	0.001346075	0.000857032	0.000371686	0.000211495	0.005189952	0.014294454	0.004095308	0.028782789	0.026668282	0.016833785	0.000244685	0.000731153	0.000534379	0
uvig_209614	0.004380109	0.00151156	0.004457179	0.002137297	0.004853908	0.005770481	0.004587325	0.004673677	0.005489827	0.003808766	0.003005383	0.003244191	0.002660386	0.002339963	0.005300171	0.00535645	0.002155778	0.004864379	0.003751773	0.002858891	0.002758944	0.002697182	0.001843733	0.001463807	0.005138394	0.004752493	0.004208237	0.005387084
uvig_210196	0.000141294	0.000771204	0.000340986	0.000712432	0	0	0.000122875	0	0.000149723	0	0.000482147	0.000766809	0	0.003931905	0.000673038	0.000642774	0.000297349	0.000211495	0.001625768	0.000285889	0	0.022001302	0.000351187	0.000162645	0	0.000243718	0	0
uvig_213354	0.000565175	0.088580476	0.001047315	0.000279884	5.16373E-05	0.000370581	6.14374E-05	0.011016525	0.004940845	0	0.00379289	0.182117076	0.019182785	0.004852546	0.000378584	0.000107129	0	0.000211495	0.000500236	0.000714723	0.000732845	0.000539436	0.000482882	0.000162645	0	0.000243718	0.000133595	0
uvig_216666	0.000141294	0.002822606	0.010180879	0.002747953	5.16373E-05	0.000185291	0.000593895	0.256050743	0.002146023	0.000423196	0.007312564	0.565609926	0.002100305	0.004373045	0.001177816	0	0.000297349	0	0.000750355	0.004574225	0.001638123	0.002562323	0.003753314	0.005123326	0.00134577	0.000913941	0.000133595	0.001346771
uvig_217100	0.000282588	0.009655472	0.011617893	0.005801234	0.000154912	5.29402E-05	0.000266229	0	0.001247688	0	0.003664318	0.003332669	0.00406059	0.001342602	0.001093686	0.000214258	0	0	0.000125059	0.004145392	0.00086217	0.004874194	0.015013255	0.002358356	0.000122343	0.000609294	0	0.000448924
uvig_218155	0.001130351	0.004334166	0.021457785	0.001221313	0.000154912	5.29402E-05	0.000860123	0.000667668	0.000499075	0.000211598	0.001928588	0.004364911	0.004900712	0.001246702	0.001177816	0	0.000148674	0.000422989	0.000312648	0.000714723	0.001336364	0.00279351	0.007550526	0.003578196	0	0.000853011	0	0.000897847
uvig_219929	0.001978114	0.001465287	0.000681973	0.00050888	0.001600757	0.001905847	0.001720247	0.001335336	0.000748613	0.001692785	0.010880452	0.001356662	0	0.000805561	0.001009556	0.002356838	0.000297349	0.001480463	0.001750827	0.001429445	0	0.049242843	0.000658476	0.000162645	0.001712798	0.001340447	0.001736733	0.000897847
uvig_223148	0.000989057	0.00276091	0.001753644	0.00038166	0.00056801	0.000688223	0.001085394	0	0.001197781	0.001375388	0.00143037	0.000471882	0.001540224	0.038571027	0.000336519	0.000428516	0.000371686	0.001268968	0.000875414	0.002001224	0.000603519	0.000577968	0.000395086	0.000243968	0.000734056	0.001096729	0.000534379	0
uvig_225910	0.003532346	0.026498565	0.034463979	0.031245245	0.000852016	0.000317641	0.006061822	0	0.011653406	0.000211598	0.03063241	0.044297951	0.018202643	0.005236146	0.000588908	0	0.000594697	0	0.002438652	0.010292007	0.003362463	0.022694863	0.021312676	0.017240398	0	0.001766952	0	0.002020157
uvig_228107	0.000989057	0.000786628	0.006503097	0.001373977	0.000516373	0.000423522	0.003317619	0.001335336	0.002645099	0.000211598	0.001253582	0.002624845	0.002520366	0.001860462	0.001219881	0.000642774	0.00052036	0.000634484	0.000375177	0.003001835	0.002758944	0.001425654	0.000504832	0.000894549	0.000489371	0.000121859	0.000133595	0.000448924
uvig_229040	0.000141294	3.08482E-05	0.000194849	0.000305328	0	0	0.000122875	0	0.04751196	0	0.000337503	0.000206449	0	0.004142885	0.000210324	0	0	0	0	0	0.000129326	0	0.000219492	0.000325291	0	0.000121859	0.000133595	0
uvig_229270	0.012221916	0.036416246	9.74247E-05	0.031143469	0.000981109	0	0.000860123	0	0.000124769	0.000423196	0.000835722	0.000117971	0.000420061	0.000575401	0	0	0	0.000317242	0	0.000285889	0	0	8.77968E-05	0.092626477	0	0.000182788	0.000133595	0.000448924
uvig_229980	0.001412938	0.00559894	0.039042939	0.004681698	0.000516373	0.001191154	0.001699768	0.013353363	0.029295715	0.000846392	0.01454477	0.01527719	0.024083497	0.006482848	0.003154863	0.001499806	0.001486743	0.001268968	0.003376595	0.003716558	0.044143106	0.0214426	0.00689205	0.001382485	0	0.000853011	0.000534379	0.000448924
uvig_230359	0.001271644	0.000709508	0.000730685	0.000356216	0.001704031	0.001429385	0.001351623	0	0.001048058	0.001692785	0.001783944	0.001032243	0.000560081	0.000728841	0.001261945	0.002571096	0.000446023	0.001691958	0.001125532	0.000857667	8.6217E-05	0.006569566	0.000482882	0.000650581	0.001957483	0.001949741	0.001603138	0.000448924
uvig_234678	0.010667684	0.072693676	0.001193452	0.347514298	0.001213477	0.000211761	0.00399343	0	0.000623844	0.000211598	0.002796453	0.00212347	0.000840122	0.010146232	0.001177816	0	0.000148674	0.002114947	0.001000473	0.000571778	0.000344868	0.000886217	0.001316952	0.069774818	0	0.000609294	0.000801569	0.001346771
uvig_234806	0.000211941	0.004041108	0.006113398	0.003663938	0.000103275	0	0.001146831	0	0.004192232	0	0.010816166	0.00970308	0.006580956	0.002723563	0.000546843	0.000214258	0.00052036	0.000211495	0.000125059	0.001858279	0.001250147	0.008342	0.012181808	0.003171583	0	0.000365576	0.00026719	0
uvig_235440	0.000282588	0.003053967	0.017731291	0.001602973	0.000206549	0	0.00540649	0	0.001422364	0	0.003133956	0.026572872	0.009521383	0.002301603	0.000252389	0	7.43372E-05	0.000211495	0.001000473	0.007719005	0.007112903	0.001676106	0.027370657	0.001219839	0.000244685	0	0	0.000448924
uvig_238269	0.000777116	0.221890776	0.001047315	0.000559768	0.000361461	0.000582342	0.000737249	0.003004507	0.003418665	0	0.001976803	0.024921284	0.010641545	0.003279784	0.000504778	0.000642774	0.000446023	0.001480463	0.000750355	0	0.00116393	0.000866951	0.000504832	0.000569258	0.000489371	0.000487435	0.000534379	0.000448924
uvig_239614	0.002190054	0.017768537	0.005017371	0.02442625	0.000154912	0.000158821	0.000552937	0	0.00311922	0	0.019735886	0.048780833	0.003360488	0.003126344	0.000168259	0	0.000297349	0	0.000125059	0.010720841	0.000517302	0.025565435	0.009964938	0.018134947	0	0.001949741	0	0
uvig_239813	0.006146281	0.022334064	0.017828716	0.019312004	0.001807306	0.002276428	0.00352241	0.001335336	0.005814226	0.001269589	0.028559177	0.020231954	0.013441952	0.004622386	0.000757167	0.00214258	0.001115058	0.002537937	0.003376595	0.004574225	0.003103812	0.023041643	0.015583934	0.010897233	0.001712798	0.001462305	0.002137517	0.002020157
uvig_244316	0.000141294	0.110467242	0.001022959	0.021423857	0	7.94103E-05	0.000921561	0	0.000773567	0	0.002539308	0.006724323	0.007841139	0.001112441	0.000252389	0	0	0	0	0.000571778	0.000258651	0.005124646	0.001777885	0.000406613	0	0	0	0.000897847
uvig_247354	0.000141294	0.000848324	0.001071671	0.001857413	2.58187E-05	0.000158821	0.000778207	0.000667668	0.000898335	0	0.005030401	0.001710573	0.001680244	0.001860462	0	0.000428516	0	0	0	0.001715335	0.001207038	0.001888028	0.002546108	0.001382485	0	0.000243718	0	0
uvig_247884	0.001412938	0.003239056	0.005041727	0.004045598	0.00134257	0.002435249	0.00188408	0.004006009	0.002545284	0.001481187	0.00215359	0.009378661	0.014002033	0.002493403	0.004122355	0.002356838	0.001338069	0.002960926	0.002876359	0.000571778	0.012156598	0.004354023	0.000856019	0.000975872	0.000734056	0.003655764	0.004007845	0.001795695
uvig_249390	0.000423881	0.566989081	0.00051148	0.000457992	0.000722922	0.001164684	0.000901082	0.018694709	0.010755071	0.000846392	0.005866123	0.095231747	0.037385428	0.006310228	0.002019113	0.000857032	0.000148674	0.000845979	0.002126005	0.001715335	0.002802053	0.000443109	0.000965765	0.000487936	0.000734056	0.001949741	0.000534379	0.000448924
uvig_251681	0.000282588	0.001110534	0.00051148	0.000661544	0.000232368	0.000370581	0.000675811	0.000667668	0.00039926	0.000423196	0.002282163	0.001297676	0.000560081	0.023188648	0.000168259	0.000857032	0.000594697	0.000634484	0	0.000285889	0.000258651	0.000385312	0.001031613	0.000162645	0	0.000243718	0.000667974	0
uvig_252359	0.006287575	0.030323736	0.045302474	0.035774279	0.002220405	0.001799967	0.009133692	0.001001502	0.015895546	0.001057991	0.053566538	0.038664856	0.04242616	0.007710369	0.000673038	0.001714064	0.001635418	0.001691958	0.005002364	0.015866844	0.007500879	0.03995683	0.026953622	0.021550497	0.000489371	0.002863681	0.000667974	0.001122309
uvig_258701	0.002825877	0.000740356	0.001363945	0.000915984	0.003046602	0.004235215	0.003727202	0.002670673	0.001846578	0.00338557	0.001735729	0.001179706	0	0.004162065	0.002860409	0.006641998	0.001189395	0.003595411	0.003376595	0.001715335	0.000258651	0.000924748	0.000614578	0.000162645	0.003180911	0.004143199	0.004275034	0.001795695
uvig_260892	0.000141294	0.000431874	0.002849672	0.00025444	0	0	0.001433539	0	0.002220885	0.000211598	0.001880374	0.001386154	0.000980142	0.001035721	0.000168259	0.000214258	0.000297349	0	0.000125059	0.002430057	0.001120821	0.000520171	0.001163308	0.003578196	0	0.000243718	0	0.000673386
uvig_262416	0.000706469	0.000956293	0.008841289	0.003892934	0.000154912	0.000370581	0.000757728	0	0.001422364	0	0.001044652	0.005780558	0.001260183	0.000575401	0.000252389	0.000214258	0.000446023	0.000422989	0.000437707	0	0.02159736	0.000924748	0.003446025	0.001951743	0.000244685	0	0.00026719	0.000448924
uvig_266196	0.000282588	0.000570691	0.029300471	0.000966872	0.000154912	0.00010588	0.00094204	0.000667668	0.0023207	0.000634794	0.002475022	0.002093978	0.001400203	0.001783742	0.001051621	0.000857032	0.000892046	0	0.000750355	0.000857667	0.04345337	0.001926559	0.001953479	0.000731904	0	0.000853011	0.00026719	0
uvig_266663	0.000423881	0.000215937	9.74247E-05	0.000152664	0.000361461	0.000370581	0.000204791	0	9.9815E-05	0.000211598	0.00634827	5.89853E-05	0	7.67201E-05	8.41297E-05	0.000857032	0.000148674	0.000211495	0.000500236	0	0.000258651	7.70624E-05	0.00026339	0	0.000244685	0.000121859	0	0.000897847
uvig_270749	0.000141294	0.001820041	0.001290877	0.003714826	7.7456E-05	0	0.000430062	0.000333834	0.001946393	0	0.005512548	0.002683831	0.007141037	0.001285062	0.000799232	0	0.000148674	0	0.00137565	0.014723288	0.001896774	0.013216193	0.017866652	0.004391422	0	6.09294E-05	0.000133595	0.004264775
uvig_271051	0.001130351	9.25445E-05	0.000243562	0	0.000981109	0.001455855	0.001269706	0.000667668	0.000449168	0.002539177	0.005882194	0.000117971	0	0.00015344	0.000673038	0.000857032	0.000297349	0.000422989	0.000625295	0.000285889	0	0.000115594	0.00026339	0	0.000978742	0.001218588	0.000801569	0.000448924
uvig_271698	0.000847763	0.000539843	0.016878825	0.002137297	0	0.000370581	0.001249227	0	0.007036961	0	0.001108938	0.001268184	0.000980142	0.002493403	0.000504778	0	0	0	0.000250118	0.00157239	0.016769207	0.007417251	0.001755936	0.000325291	0	0.000121859	0	0
uvig_276225	0.00091841	0.001958858	0.001729288	0.000737876	0.000877834	0.000847043	0.00116731	0.001335336	0.002170977	0.000528995	0.003921463	0.005190705	0.000420061	0.001515222	0.001640529	0.000749903	0.000966383	0.000634484	0.001250591	0.001715335	0.001638123	0.076908228	0.001053562	0.001138517	0.001223427	0.001279517	0.000935164	0.001122309
uvig_280596	0.014835852	0.115603459	0.076868069	0.077451569	0.004414991	0.002408779	0.019967151	0.002670673	0.03755541	0.00116379	0.092749023	0.094582909	0.031644595	0.014902878	0.003365188	0.002356838	0.001784092	0.002114947	0.006252955	0.031733689	0.015432844	0.06829651	0.077941621	0.056437906	0.002324512	0.004265057	0.001870328	0.004713699
uvig_280979	0.000282588	0.000925445	0.001631863	0.001526641	5.16373E-05	0.00010588	0.000368624	0	0.000773567	0	0.00194466	0.003155713	0.006440935	0.002493403	0.000588908	0.000214258	0.000446023	0.000211495	0.000375177	0	0.000129326	0.001637575	0.001887631	0.001382485	0	0.000487435	0.000133595	0.000448924
uvig_282601	0.00091841	0.002329036	0.001753644	0.004452702	0.000154912	0.00010588	0.002191267	0	0.001422364	0	0.001800016	0.039785577	0.006720976	0.009148871	0.000504778	0	0.000148674	0.000528737	0	0.000285889	0.003879765	0.003159556	0.001733987	0.027080436	0.000978742	0	0	0
uvig_287346	0.003108464	0.01085855	0.006308248	0.00862552	0.001936399	0.00267348	0.002273183	0.002003005	0.00371811	0.003808766	0.01557335	0.009909528	0.023663436	0.015996139	0.001934983	0.002999612	0.00052036	0.003806905	0.002501182	0.003001835	0.000517302	0.013794161	0.007221288	0.004066132	0.003180911	0.002437176	0.002671896	0.001571233
uvig_293756	0.000353235	0.014529481	0.008256741	0.017785363	0.000413099	0.000979394	0.001146831	0.002670673	0.006562839	0.002010182	0.007601852	0.019465145	0.005040732	0.003759285	0.001051621	0.000214258	0.00052036	0	0.002313593	0.010720841	0.000948387	0.008919967	0.029982612	0.007806973	0.000244685	0.000243718	0.001202353	0.002244619
uvig_294945	0.000423881	0.0008329	0.003044521	0.00076332	0	5.29402E-05	0.00024575	0.001001502	0.0179168	0.000211598	0.002025018	0.00569208	0.000280041	0.0003836	0.000168259	0.000214258	7.43372E-05	0	0	0.000857667	0.001508798	0.000847686	0.001404749	0.000406613	0	0	0.000133595	0.000897847
uvig_296212	0.000847763	0.563657481	0.000219206	0.000457992	0.000154912	0.000211761	0.00024575	0.033717243	0.020387222	0.000634794	0.006508985	0.366534579	0.032484717	0.006099247	0.001051621	0.000428516	0	0.000634484	0.001125532	0.000571778	0.001293255	0.000597233	0.000658476	0.000243968	0	0.000792082	0	0
uvig_296393	0.000282588	0.00401026	0.012007591	0.010610152	0.00116184	0.000211761	0.00118779	0.002003005	0.017218095	0	0.016360857	0.025688093	0.015962318	0.002244063	0.000336519	0.001499806	0.002155778	0	0.002626241	0.028160075	0.001810557	0.018244512	0.050044184	0.020737271	0	0.00097487	0	0.002918004
uvig_297218	0.000141294	0.000987141	0.004603316	0.004071042	0.000206549	0	0.000778207	0.000667668	0.001247688	0	0.002844668	0.002388904	0.004620671	0.001745382	8.41297E-05	0	0.000594697	0	0.001000473	0.003573614	0.00517302	0.003352212	0.00412645	0.009758716	0	0	0	0
uvig_299451	0.000565175	0.001079685	0.001704932	0.000915984	5.16373E-05	0.000317641	0.000655332	0.00166917	0.000748613	0.000423196	0.003825033	0.005898529	0.003640529	0.005907447	8.41297E-05	0	0.000446023	0.000845979	0.000625295	0.000285889	0.000819062	0.000751358	0.001624241	0.000406613	0.000244685	0.000243718	0.00026719	0.001122309
uvig_300460	0.000141294	0.00033933	0.011228194	0.000661544	0.000129093	0	0.001617851	0	0.005814226	0	0.00102858	0.002742816	0.005460793	0.001074081	0.000588908	0.000107129	0.000594697	0	0.000125059	0.000857667	0.02388211	0.001117404	0.001953479	0	0	0	0	0
uvig_302929	0.003532346	0.002359884	0.00063326	0.001730193	0.002530228	0.003441113	0.002129829	0.002003005	0.002021255	0.00338557	0.007296492	0.015011756	0.005180752	0.014672718	0.002103242	0.003535257	0.001784092	0.002960926	0.002938889	0.001429445	0.000431085	0.001290794	0.001295003	0.000569258	0.004649023	0.002193458	0.002137517	0.001795695
uvig_303877	0.000282588	0.001048837	0.001022959	0.000686988	0.001290933	0.002038197	0.001597372	0.001335336	0.000548983	0.000423196	0.061055889	0.000943765	0	0.001572762	0.001430205	0.00428516	0.00104072	0.001268968	0.001000473	0.001858279	4.31085E-05	0.000866951	0.001273054	0.000325291	0.000734056	0.001584164	0.001870328	0.001795695
uvig_305873	0.000565175	0.001912586	0.009011783	0.002569845	0	0	0.000307187	0.000667668	0.001222734	0	0.001510727	0.011030249	0.000560081	0.002205703	0.000168259	0	0	0	0	0.001143556	0.020088562	0.001945824	0.001492546	0.000894549	0	0	0	0.000448924
uvig_306625	0.000423881	0.002375308	0.001071671	0.00101776	0.000154912	0.000529402	0.000778207	0.000667668	0.000149723	0.000423196	0.002571451	0.002477382	0.00014002	1.007200564	0.000588908	0	0	0.000422989	0.000375177	0.001143556	0.000172434	0.000558702	0.000307289	0.000813226	0.000244685	0.000731153	0.000133595	0
uvig_306928	0.001695526	0.013033345	0.015709729	0.00501247	0.001368389	0.001297035	0.001023956	0.00166917	0.007585943	0.001269589	0.013612619	0.022738828	0.020723009	0.020350005	0.003238993	0.000642774	0.00104072	0.001057474	0.000625295	0.02958952	0.01439824	0.00410357	0.001975428	0.002846292	0.001957483	0.001096729	0.000534379	0.000448924
uvig_308234	0.000282588	0.003994836	0.000194849	0.000814208	0.000103275	0.000264701	0.000204791	0	0.000349353	0	0.020089461	0.00813997	0.000420061	0.003548304	8.41297E-05	0	0	0	0.000375177	0	0	0.0196509	0.000351187	0	0	0.000182788	0	0
