phage_id	H-10	H-118	H-119	H-120	H-124	H-147	H-161	H-169	H-193	H-314	O-121	O-122	O-123	O-152	O-39	O-418	O-420	O-434	O-445	O-90
uvig_462314	1.007622233	17.03550701	1.042160914	2.064008713	0.828553832	1.226996793	1.496959027	0.595175761	2.024239813	1.320366207	3.595974081	3.075984437	1.372993083	5.847359577	0.524966872	1.90994842	0.265063907	1.319721139	1.114807367	2.038788279
uvig_462472	1.057203563	8.976844176	0.827469443	0.79239184	0	0.021411605	0.273331155	1.080150728	0.716569063	0	1.982539304	1.586459715	1.698932226	0.915366128	0.102078493	0	0	0	0.126450041	1.214089144
uvig_462788	20.54666049	32.12056338	72.95267383	30.74038609	10.72038662	15.37270083	22.75666966	4.579761539	16.8884058	19.64259079	28.91236097	46.50202868	19.08087554	24.94420446	25.54514121	37.62350343	8.702357868	19.82642286	32.42569246	41.18120644
uvig_469041	0.489957097	8.825066764	0.456076402	1.852847718	0.572991925	0.66088041	0.440289217	0.92609497	0.55379731	1.027246558	31.24253197	14.76779869	5.049627026	6.092274553	0.525117705	0.742971128	0.4124401	1.026744693	1.214250132	0.198272478
uvig_474482	0.294887129	0.187291949	2.597079458	1.062057898	0.019594474	0.100444337	0.357469725	0.12667783	0.388230633	0	0.268337199	0.761013846	0.478193366	0.33479341	0.335203489	0.040651541	0.056416478	0.160509042	0.427098172	0.433937823
uvig_475341	4.266328291	13.70564423	11.60174924	13.29585968	2.259212125	2.120478498	2.675360796	0.411429732	2.491070514	1.825470559	14.13244295	13.93939974	5.349556642	4.183958746	1.347899905	2.772626503	1.374239079	1.694251669	2.928423365	3.875745565
uvig_483976	0.179708267	0.408044373	4.770617153	0.064723267	0.013135255	0.107733399	0.093768909	1.019029562	1.612295282	6.028436351	0.768583359	0.090026386	2.137062438	0.200035856	0.149803581	12.91695901	0.359281207	0	0.15905969	0.072723109
uvig_498906	0.277454742	0.575468765	0.167396351	1.748729258	0.126748444	0.207914354	1.528143209	2.294392333	2.597053149	0	0.82054155	1.737416433	0.137477006	0.207148018	0	1.051831192	0	0.103826578	0	0
uvig_502448	1.898600209	13.09036176	14.98941872	8.2055396	1.221199626	1.849563293	1.386923055	0.717729824	0.818156088	1.023586694	3.049322077	2.72654381	6.321799409	1.164924824	1.582660136	1.727422847	0.839065103	1.36411549	2.016540023	2.074443788
uvig_503101	4.378357312	0.616716405	23.76211612	1.882103951	3.53574185	3.86308881	3.316292497	2.33590423	7.133921986	2.961189147	1.140625122	31.80983888	6.43835988	0.805238884	2.14444934	3.855102207	1.783378791	3.3825628	2.500181736	2.286198212
uvig_503398	2.033399197	2.701077844	2.599335666	1.542859178	1.845293217	2.088741967	1.761702539	3.400796747	2.223294817	1.847630008	22.57810718	4.611578787	26.01480528	5.83064273	1.217535912	2.702347085	1.009705625	2.42810447	2.436754426	1.687329472
uvig_503689	1.398553158	3.740425984	1.808114924	8.472941915	1.159137997	1.469105311	1.795398816	1.77018922	2.125939029	1.271623293	5.317798442	3.190310042	7.028735505	6.542959028	0.892212503	1.43909158	0.893475632	1.345766863	1.547323305	1.313828522
uvig_503939	0.158070362	6.827408915	0.32697721	0.607255626	0.288842385	0.276388236	0.343660813	0.248981268	0.297777574	0.078907412	0.593334313	1.231793005	1.044304378	0.708093045	0.188237674	0.639194552	0.221769608	0.236606585	0.326451981	0.692973994
uvig_504185	0.811334066	5.520724383	2.56405263	16.43669942	0.148255286	0.05066532	0.823163411	1.277956109	2.818014892	0	4.445098413	4.149123036	1.876049989	2.533106726	0.362315637	0.205051214	0.142285717	0	0.059842612	3.693657448
uvig_505100	0.419934102	0.323072184	0.027576404	0.115232294	0.087696764	0.022477367	0	0	0	0.119787209	2.661232315	5.008799107	0.039633256	216.6866514	0.071439631	0.090969747	0	9.069448037	0.035398424	0.283226755
uvig_505624	0.359560588	0.088314213	0.015495225	0.032374604	0.328513001	0.168400905	0.338745664	0.212382915	0.190504901	0.201925867	3.179856756	0.075052057	0	0.268448333	0.080284083	0.477083086	0.283756742	0.470930169	0.238685162	0.363761283
uvig_505859	0.086202079	0.094100893	0.059437909	0.279416871	0	0	0	0	13.8082246	0	0.245127946	0.395850263	0	0.175523366	0	0.065358433	0.272114597	0	0	0
uvig_506290	0.356004731	0.524645003	0.153419855	0.064108874	0.325264187	0.500206536	0.30959599	0	0.235776139	0.466500838	11.49523868	0.417992812	0	0.283915812	0.529934118	0.269922854	0.234125453	0.266441673	1.024073683	0.270122912
uvig_507847	0.041726368	0.19130921	0.136662693	0.225420921	0.01524934	0.039085252	0.042334743	0.098586641	0.088431022	0.062488369	9.539853799	0.374515294	0	0.14160433	0.049689735	0.094910821	0.065858933	0.03122892	0.036931986	0.084427703
uvig_509342	0.077920823	1.735240593	1.356627735	0.884008534	0	0.058390991	1.547256809	7.364122527	0.536699204	0.116692283	0.602694902	3.659540555	2.162118385	26.26371692	0.046395903	0	4.263533861	0	0.413806068	9.853895056
uvig_510781	0.321645587	0.977587569	1.429900655	1.496814106	0.262938025	0.294943802	0.188930915	5.719624518	0.998580953	0.228168197	1.742639893	0.752651821	1.140777162	0.484877902	0.927337723	0.500578845	0.329540327	0.190047271	0.344622721	0.359656308
uvig_512899	1.469478199	1.329135028	5.693399258	1.612932533	0.281304713	0.078655199	0.730238381	0	2.175050456	0	13.78563632	2.132491093	2.63508943	2.716663366	0.583308079	0.106110348	0.294521286	0.314225543	0.247739878	3.964389075
uvig_513534	0.186403466	0.217049461	15.98038883	1.633608427	0	0	0.540346431	0	4.455244871	0	0.706753238	0.726292023	0.862042495	0.3879864	0	0.188441525	0	0	0.109990405	0.754324766
uvig_514433	2.885803014	18.20432554	19.05140981	15.74494666	0.92001128	0.644153219	2.936777684	2.901391313	5.400214158	0.551707238	12.97626217	17.12244582	12.53441169	7.718017378	0.913976305	0.558642483	0.581465803	1.838125665	2.010771052	4.099747894
uvig_514703	0.05785988	0.168431092	0.119686334	0.145870659	0.007048501	0.007226343	0.022363232	0	0.122622903	0.028883172	2.733439053	0.201287496	0	0.246099125	0.401930001	0.263216233	2.739699236	0.086607182	0.221917578	0.273167295
uvig_515505	1.508664519	14.46047612	51.68623425	5.018059226	0.118920207	0.06650221	3.824508774	7.129025336	0.626926405	0	2.772584487	15.1032173	6.566567736	7.468981527	1.197726109	0	1.992119189	0.088558219	0.523654176	3.830688706
uvig_515684	0.095025777	0.186719612	7.89540216	0.787157504	0.03472817	0.035604407	0.192822527	0	3.171874887	0	0.670144095	1.844653902	1.13003159	0.825557531	0.339483587	0	0.099989472	0	0	0.961359494
uvig_518590	0.089032027	0.349884551	13.35215315	1.34675293	0	0.066717319	0.154851642	0	0.220133995	0	0.34431842	6.597283302	5.646692616	0.290057063	0	0.1350082	0.093682637	0	0	0.90072176
uvig_518634	0.63890494	0.557958934	0.647038178	0.316396244	1.021538583	1.047313325	1.215412967	0.377384224	0.76164542	0.956808121	13.43536626	0.733481988	0	0.563735707	0.808390655	1.574358003	0.588243509	1.434511004	0.565494417	0
uvig_519284	0.311934448	0.558448577	23.33666849	3.224316087	0	0	1.853683147	0.294802265	1.840020326	0.093429052	0.702527947	19.66349892	14.40512942	0.169374985	0.111439894	0.094603503	0.065645684	0	0.110437205	0.252462987
uvig_523481	0.138809144	0.606113657	4.953067088	2.499657207	0	0	1.08642598	0.655927074	2.37794949	0	1.231537826	3.418933083	3.851625176	2.129229428	0.661202012	0.420980477	0.292119747	0	0	1.966031639
uvig_525660	0.70086224	0.671298807	0.381929174	0.317561578	0.355287473	1.008045778	0.884755028	0.641002466	0.822528594	0.270862924	5.215236362	2.104729775	0.089618747	19.56794493	29.80400918	45.73415745	10.80039566	31.91236862	41.00199633	32.79929515
uvig_527169	1.577461687	11.95200167	13.01197915	6.838656534	0.896777734	1.006966941	1.219399057	0	2.558936755	0.787455774	6.180350157	10.09754763	9.263667281	2.775805558	0.76532137	0.708759556	0.92214488	0.69961872	0.879095492	1.773212164
uvig_527170	0.66603151	8.506612325	0.606854043	1.610597311	0.347726034	0.427799535	0.427510452	0.674412292	0.520920257	0.284980628	23.66903743	13.86253567	2.357244629	5.592558987	0.283264953	0.577125963	0.100117404	0.284841399	0.842148757	0.57755371
uvig_527729	0.11312815	0.426937217	12.53634541	0.145514084	0.035437605	0.036331742	0.683980633	0.22910332	0.245461799	0	0.547802472	1.315611834	0.896868112	0.241318864	0.07698192	0.073520387	0.034010693	0	0.371910183	1.896596859
uvig_528432	0.086716137	0.045753326	0.119584722	0.062462921	0	0	0.594915545	0	0.048497024	0	0.205491452	0.078435476	0	334.6218873	0.008605474	0.065748191	0	0.021633413	1.016969374	0.029243076
uvig_528435	0.172843534	0.08805133	2.055833872	0.145252059	0.010527915	0	8.267141748	0	0.020350482	0	0.314563405	0.156338432	0	296.1078383	0.017152522	0	0	0.086239903	13.08010793	0
uvig_529021	123.4962533	42.03064914	26.71368854	24.60273935	80.74939389	111.1580106	119.4053343	588.9031996	64.9081938	97.54523075	7.224259196	20.35702424	9.091321059	0.402337918	0.25211175	0	0	0.105631175	0.187382515	0.142787477
uvig_529959	1.35511983	6.040439477	5.119623125	2.846996083	0.165080934	0	0.671071226	0.533622258	2.29354418	0	5.137969509	8.603592583	5.483532782	2.437359101	0.470674422	0	0.237650808	0	0.399805276	9.482414553
uvig_530022	1.017360463	18.44333008	11.8043604	11.85146591	0.666684982	0.814949828	2.115234374	0.663092828	3.556326008	0.525370235	16.73556431	19.96150248	13.21077708	5.228837422	0.689313686	0.425579529	0.369138805	0.840181703	1.894081963	8.588881583
uvig_532722	0.01121522	0.134671744	0.212660226	0.17772677	0	0.008404272	0.894043795	0	0.091112601	0	0.242379829	0.238780296	0.088913088	275.6915213	0.060100268	0.102040583	0	0.016787428	1.31030924	0
uvig_533592	0.041612083	0.417910502	8.205995396	0.329711816	0.030415147	0.031182561	0.078406328	0	0.088188817	0	0.960838884	0.321374709	0.453607316	1.474300128	0	0	0.02189285	0	0.165738744	0.968259312
uvig_534725	0.4948523	0.186613263	3.582701888	0.259235973	0.213730613	0.353968429	0.612913332	0.212579015	0.222460933	0.673707705	0.225149331	0.713652872	0	0.146561564	0.133930354	0.272870624	0	0.067337856	0.039817591	0.273072867
uvig_534940	0.409266933	0.175999758	4.395432512	0.317134464	0.049856969	4.233245144	0.082687308	0.117208793	1.944995039	0.092864843	0.172102676	0.548806309	0.688253856	2.595990095	0.044306768	0.094032202	0.039149554	0.185638947	0.109770285	1.104128906
uvig_539326	0.023480096	0.220431841	0.441176287	8.249346067	0.008581048	0.035190237	0.074870522	53.31270858	0.323450102	0	0.750483712	0.362678751	0.232684677	0.168928017	0.013980605	0	0.024706585	0.070292056	0.062346662	0.095017644
uvig_540047	0.344811321	0.107544814	2.954938928	0.088704542	0.144017058	0.239932541	0.242745227	0	0.226188041	0.147537384	0.722783556	0.308457439	0.146444357	0.106986603	0.630591394	0.29878401	0.155495411	0.294930608	0.21799451	0
uvig_540511	0.048531232	0.18542375	0.309534332	0.279662136	0.017736249	0	0	0	0.154278935	0	0.535461344	0.182341001	0.288562886	0.184461308	0	0	0.051066272	0	0.042954967	6.382767954
uvig_540784	148.3572427	0.268504737	0.079999241	0.162966024	0	0.043471279	0.020179465	0.10964973	0.065569652	0	0.387991754	0.309984926	0.045990485	0.264591148	0.013816441	0	0	0.034733333	0.02053819	0.046950959
uvig_541910	0.246873316	0.251528343	0.085111831	0.237102022	0.03007415	0.12333184	0.202763661	0	0.159866842	0	0.599056722	62.55807178	0	0.08936528	0.244990364	0.124786263	0	0.246353802	0.072835813	0.166505001
uvig_542575	0.314825819	0.068734747	24.51174171	0.113386857	0	0	0.060841146	0	0.148269523	0	0.381974299	0.56952521	53.45398849	0.284908249	0	0	0	0	0.092884054	0.212335923
uvig_542829	2.967059114	0.890707062	3.963817866	1.402548495	1.581333503	2.825576811	1.290136792	0.584187741	1.31002331	3.147403947	0.899974094	2.090212757	0.980105563	0.77196699	1.693046541	2.999499712	1.170766565	1.850509573	2.626142418	2.751579273
uvig_546131	0.227795294	3.870939432	0.183247187	0.109389556	0	0.085350697	0.066033307	7.714351694	0.10728186	0.454854076	0.492304069	0.316988864	0	6.833810973	0.090423142	0.115142957	1.398216381	0	0.268828655	0
uvig_546340	2.889680701	1.514143713	0.73722043	1.040739967	3.506133205	4.937157996	3.484668669	7.373625884	2.184270609	5.019916036	0.986066465	0.772058742	0.458181711	28.44681141	3.165875151	5.784125045	1.459499462	5.36349551	3.887635337	2.338752344
uvig_547729	0.117217378	1.38194819	7.233705419	0.422167093	0	0.02927946	0.804169133	0	0.331226291	0.117027883	1.119969939	6.834476972	1.316490032	1.262332158	0.232646676	0	0.082226838	0	0	2.52985199
uvig_549670	24.29444463	35.9226673	0.045894421	81.3613834	1.605456405	0	3.009934272	0.629044817	1.293062783	0	0.529965048	0.166719299	0.659602087	1.264934645	0	0	0	0.39852033	0.235649313	0
uvig_549878	0.052740273	0.403010549	15.20072959	0.223188911	0.067460707	0.079043232	0.214036928	0.124609128	0.256146178	0.118473778	0.521911301	0.467866358	0.574914108	1.245711747	0.219819651	0.159950739	0.027747587	0.157887863	0.280082321	0.800346447
uvig_556404	0.614900243	0.660056981	0.582979312	3.395733641	0	0	0.089123651	0	0.542984565	0	10.39808458	2.074988368	0.20311936	0.264321784	0	0	0.107836618	0	0.181415958	2.073613451
uvig_556735	0.198837359	0.622230344	3.450400153	1.193545863	0.096889607	0.049667129	0.634028784	0	1.591946455	0	2.080754733	1.853839145	5.123175633	0.593808771	0	0	0.139482452	0	0.058663613	2.816244871
uvig_558797	1.57694004	10.54606789	6.018461253	2.182110881	0.955460206	1.192066519	1.038552357	1.111211512	2.281760307	0.911489378	4.846141855	3.118348161	2.823874939	1.062802827	0.658910487	1.258564461	0.305662716	1.283743913	0.636657337	1.343463752
uvig_559112	0.104996528	0.091694002	3.076873549	0.037815279	0.498837117	0.47208316	0.30436397	0.496149342	0.259606636	0.786200921	0.477716241	0.416407992	0.208100366	0.399079032	0.250069677	0.159216775	0.110481047	0.471490092	0.46466185	0.212446375
uvig_559686	3.36991575	26.4866811	34.5057346	27.50244623	0.418734198	0	7.932194873	2.547865556	10.35573926	0	20.66826417	33.08848433	18.16711029	5.397926806	0.28091387	0.204405661	0.921945472	0	1.729972153	13.09165822
uvig_560376	1.996856171	3.700643011	2.145353743	6.489368405	1.272858312	0.504590015	1.480775829	1.316640049	3.674253857	0.764996804	6.48652017	5.466985862	2.20895809	2.597176627	0.608313022	0.492935679	0.732963642	0.973156625	1.603005497	7.141119625
uvig_561683	0.140520962	5.568314329	6.249519253	7.363706729	0.35948405	0.342228991	1.425697743	0.66401608	2.853985558	0.420881384	4.811081209	6.511553412	5.013159537	2.823116311	0.167339017	0.213086041	0	0.420675761	0.684062653	2.13243973
uvig_562629	0.061173221	0.151364841	4.232065391	0.638927706	0.059617059	0.030560638	0.632473267	0	0.691439423	0.122148656	0.236578537	1.089608735	0.525389454	0.398591953	0.121413281	0.092763096	0	0	0.036096257	0.577620391
uvig_565240	0.298113401	1.262668155	71.06023827	0.429471022	0.370425509	0.178716153	4.424556678	2.535662723	3.390628298	0.357157762	15.97797944	12.27097094	2.954264726	8.206829117	0.568012092	0.723294839	2.133060907	0.267737453	0.316632012	0.723830922
uvig_565291	0.768458091	0.671098359	0.220777457	0.276765889	0.374454793	0.623842006	0.872479239	0.60521045	0.927396835	0.191803948	1.048905857	0.50794075	0	7.510669028	3.050387635	0.971075117	0.673832239	0.575130726	0.453441227	0
uvig_566801	0.101068546	0.419252459	0.243910133	0.345805582	0.036936564	0	0.336924166	0.238794052	0.160646528	0	1.724417234	1.012622968	0.300472813	0.178355009	0	0	0	0	0.178911431	0.511246578
uvig_567821	0.202417021	0.044192953	3.058914309	0.194405316	0.024658477	0.050561284	0.13691219	0	0.107245999	0.101044896	0.061397521	0.309841061	0.267456819	0	0.160698517	0.102315082	0	0	0.059719732	0
uvig_568287	0.621147178	0.888586384	4.521543315	4.06727485	0.458333445	0.430000809	1.37701625	0.47521662	2.482358314	0.460677676	2.470830576	16.07706322	1.348344796	1.207755418	0.785481904	0.663820747	1.599746561	0.619840053	1.63362318	0.706206346
uvig_573262	9.988909447	17.63102732	1.7218839	108.3834291	1.259697543	0	4.119072193	1.994428464	1.093264433	0	5.104879409	0.440495528	5.297991214	0.725720289	0.167538964	0	0	0	0	3.131315295
uvig_573395	12.21057769	41.55565744	0.809559274	11.62257279	0.294229721	0	2.781116382	0	0.260675563	0	0.747869765	1.008295519	2.526482705	8.451596219	0	0.203473897	0	0.702973967	0.237529137	0
uvig_588944	0.119679678	0.209033743	0.226933643	0.754311685	0.043738198	0.134525307	0	0	0.126819045	0	5.363542299	0.449659149	9.72528133	0.763561829	0.142520229	0.181482309	0.125931175	0	0.211856836	0.242155757
uvig_596511	0.604379387	17.63757038	0.104182658	62.19969539	1.362073638	0.075483271	3.854345367	0	0.124528641	0	1.145759508	0.378461247	1.098042091	0.300820213	0.119953933	0.152746855	0.105991549	0	0.267467934	1.120973819
uvig_596710	0.093300203	0.061109656	2.476789508	0	0.068195082	0.069915732	0.108183464	0	0	0	0.042449996	0.077899218	0	0.025330195	0.05555315	0.282960927	0	0	0.082579959	0
ivig_621	0	0.248188787	0.216228994	0.211768712	0.042977375	0.01468725	0.096586269	0	1.391512248	0	0.312112583	0.482748229	0.893457515	0.095780391	0.128371009	0.118883625	0	0	0.034695267	0.079314492
uvig_7440	0	0.282362971	0.111469881	36.3901755	0	0	0.124967992	0	0.038068285	0	0.343252419	0.179970367	0.213608438	18.78501139	0	0	0.113405298	0	0.095392136	0.218069479
uvig_9719	0	0.162407553	1.813523416	0.708053848	0	0	0.10781732	0	0.150142964	0	0.241750431	0.133089548	0.210620233	0.028850817	0	0	0	0	0	0
uvig_12784	0	0.644293106	7.949944427	5.487245364	0	0	2.40720293	0	0.581785755	0	1.389517785	6.446322992	3.53655392	1.509211083	0.367771138	0	0.144428157	0	0.060743681	0.277724001
uvig_12813	0	0.653305086	45.77577867	0.250630523	0.05086418	0	2.743461034	0.657671561	2.040151829	0	8.928649235	10.2550269	2.344706094	2.758356387	0.207175165	0.633150159	1.39125914	0	0	0.704021588
uvig_14473	0	0.746080738	4.832764042	0.326527285	0.152923937	0	1.779035948	0	1.847514364	0	3.712484756	1.484822153	2.488021675	0.852024728	0	0	0.587065529	0	0	2.257761789
uvig_22024	0	1.528115997	1.90960698	0.544062952	0.147219718	0.188667828	0.131370041	0	0.711440076	0.150818329	4.604968344	2.627641121	3.09382057	5.632337567	0	0	0	0.150744647	0.178273828	0.916964283
uvig_24628	0	5.696293306	0.109918777	0.574140896	0	0	0	0	0.037538564	0	1.233019932	1.996493385	0	0.144264937	0	0	0	0	0	1.182692723
uvig_25351	0	0.51046415	0.296974714	2.570549767	0	0	0.249701982	0	0.499857599	0	2.295538455	0.565091593	0.853633789	0.551246098	0	0	0	0	0.217835029	4.481800694
uvig_39251	0	0.129889571	15.8031365	0.897891864	0.020707108	0.127377453	0.295644492	0	0.440295733	0	0.244905004	0.224710364	1.01069333	0.33072984	0.033736893	0	0.05961998	0.254434863	0.150450043	0.343933616
uvig_40752	0	0.067362874	1.59559128	0.466719854	0.022552001	0	1.037506681	0.291596353	0.839166516	0	0.35797266	0.888759415	0.183456782	0.946561835	0.07348534	0	0.097397702	0	0.054618112	1.248587529
uvig_44226	0	0.952041018	0.511785021	2.740047118	0	0.278102002	0.268949107	0.438418917	0.294942342	0.138944196	0.865367803	1.00703755	13.51565346	0.73047564	0.110486166	0	0.097625809	0.277752629	0.164238086	0.375453525
uvig_45936	0	0.02684082	0.084768708	0.265664429	0	0	0.03563757	0	0.933621952	0	1.412362682	0.205291179	0.121830968	0.066753757	0	0	0	0.184020481	0	0.248750619
uvig_52699	0	3.29331297	5.144352137	2.989964392	0	0.08132134	0.692075044	0.512801973	0.632468589	0.162517754	8.060471821	4.711574455	6.23746482	3.682800176	0.775388857	0	0.114189205	0	0.624334937	1.756614971
uvig_66907	0	0.877348671	4.496942808	2.159087071	0.048151171	0	3.074542973	0.622592474	3.094787552	0	3.551810671	2.22762417	2.611345225	1.448696278	0.235349751	0	0.207955537	0	0.291540215	1.199646484
uvig_75870	0	0.022660806	0.107351072	0.07476386	0	0	0	0	0	0	6.48151853	0	0	0.112715923	0	0	0	0	0	0
uvig_81464	0	0.178657266	0.156732104	0.174647864	0	0	0.035142222	0	0.428206962	0	0.206841295	0.227742424	0	0.131651812	0.018045837	0	0	0	0	0
uvig_89698	0	13.79736083	0.385191959	2.892222231	0.306240878	0.313967732	0.283392128	3.299733957	0.39464285	0.209151049	92.21652255	31.77521192	4.56723428	24.28546987	0.748410812	0	0.293909944	0	2.410449998	0.282582867
uvig_98916	0	1.974377621	4.440418713	6.982791923	0.15022493	0.051338433	1.966091779	0	2.008497029	0	3.459938164	13.58514922	1.222054867	0.464992807	0	0	1.009232367	0	0.485101204	0.277239223
uvig_100152	0	0.987211672	0.791086881	0.437516424	0	0.050573359	1.115122654	5.740364463	0.834334757	0	0.307060921	9.212929471	1.337603467	45.16503389	0	0	13.49260871	0	0.238935977	5.189045322
uvig_100318	0	0.176671223	0.096570563	0.2466048	0.022748718	0	0.072176324	0	0.087946643	0	7.278546432	0.350809016	0	0.101396661	0	0	0	0	0	0
uvig_104399	0	0.087928232	2.823232894	0	0	0.05029947	0	0	0.047418073	0	0.030539798	0.168129087	0	0.0364466	0.159866396	0	0	0	0	0
uvig_112568	0	0.537752194	0.127374718	0.665318854	0	0.184573145	0.035699694	0	0.043499975	0	31.2942424	0.359885832	0.122043346	0.401220744	0	0.186749772	0	0.18434127	0.109002955	0
uvig_118796	0	0.32754213	1.570360649	8.91858633	0.046240401	0.040634662	0.220064845	0	0.306455293	0	0.674360306	11.61294078	0.322421128	0.343508157	0.08609921	0.109636952	0.133135527	0.054111485	0.399958713	1.755491384
uvig_122251	0	1.743928337	8.567496643	1.461249718	0.046336429	0.031670371	1.898938207	0	4.314212035	0	7.576212058	2.028986632	4.188212819	1.87027028	0.251644206	0	0.400236033	0	0.486291031	12.39947282
uvig_123540	0	0.061176311	0	0.050459119	0.025601049	0	0	0	0.272177856	0	1.211144487	0.058488139	0	7.207961167	0	0	0	0	0	0
uvig_126164	0	0.037756299	0.556462595	0.394464692	0	0.086394178	0.183811698	0	0.325780401	0	1.540866805	0.409101993	0.971133624	0.203451759	0	0	0.212296605	0.086285643	0.051021619	1.866192886
uvig_128497	0	1.214736423	2.913707789	1.496557304	0.128694338	0	1.122871234	0.332802397	1.890624875	0	2.787810727	1.822892956	3.350102625	1.969437146	0.083869695	0.427191733	0	0	0.623363027	6.840133661
uvig_157795	0	0.089343725	3.06854928	0.036846008	0	0.076663808	0.059312518	0	0.036136066	0	0.093094308	4.142765133	0	0.083324987	0	0	0	0	0	0
uvig_160907	0	0.235138065	0.309422207	0.290917991	0	0	0.052033614	0	1.236354782	0	0.530852803	0.562014431	0	0.389862635	3.874358505	0	0	0	0	1.452780723
uvig_169825	0	0.116993096	3.764156207	0.385990491	0	0	0.15533615	0	0.425872468	0	0.365713138	0.391482901	0	0.290964609	0.079766465	0	0	0	0	1.626371972
uvig_176172	0	0.702395154	0.219091867	0.200267695	0	0	0.023027076	0	0.084175276	0	0.252995964	0.132648087	0	47.30576392	0.09459683	0	0	0	0.070309265	0
uvig_180978	0	0.318267071	5.280795502	0.242920952	0	0	1.236190152	0.205626168	0.330462491	0	0.569211701	0.417820025	0	0.354419895	0	0	0	0	0.115545818	0.704377176
uvig_186352	0	1.769634784	0.352239236	1.962515288	0	0.102082901	0.098723148	0.965582581	0.096235097	0	38.18004733	13.98995451	1.484982299	5.935969422	0.243336939	0.413146961	0	0.203909313	0.602868735	0.275635448
uvig_186796	0	0.317840173	0.195183953	0.029128804	0.029557708	0.060606975	0.023444911	0	0.257108009	0	0.147192386	0.135055038	0	5.961506961	0	0	0	0	0	0.163645728
uvig_197398	0	15.49145163	0.176095212	2.169198684	0.077778756	0.127585943	0.172741567	0	0.097725226	0.063743972	0.643927889	2.647630033	0.421811511	0.236897411	0.076032256	0.064545267	0.179152698	0.06371283	0.150696298	0.172248282
uvig_198367	0	0.117186425	0.07401966	0.231977001	0.03923212	0	0.062237136	0	0.037917886	0	0.219790484	0.044814837	0	43.33793446	0	0	0	0	0	0
uvig_202570	0	0.070655416	0.083679005	0.058277624	0	0	0	0	22.79045367	0	0.276080542	0.03377536	0	4.612694567	0	0	0	0	0	0
uvig_202790	0	0.278008703	1.621874771	0.433132911	0	0.053011758	0.061520442	2.674282958	2.048974491	0	1.005830911	0.442987693	2.383563437	0.556972589	0	0.536369133	0.074437663	0	0.125228148	0.787257786
uvig_210757	0	5.739866856	0.427971593	22.06691108	0	0	0.411253311	0	0.532430413	0	0.806856285	38.29324149	1.581654193	0.974949412	0	0.134457492	0	0	0	0.538228591
uvig_219547	0	0.127226373	0.100451618	0.139917573	0.035494443	0	0.028153876	0.458941551	0.13722167	0	0.220945403	0.08109058	0	0.105471671	0	0	0	0	0	0.393028714
uvig_226224	0	0.070231816	0.314225448	0.386188217	0	0	0.062166289	0	0.113624166	0	1.609962099	1.947226245	0.531305802	0.276557974	0	0	0	0	0	1.518724752
uvig_227995	0	0.056999547	0	0.094028125	0	0	0	0	0.069162308	0	1.618441408	0.163484723	0	0.070879613	0.116587709	0	0	0	0	0
uvig_232204	0	2.068864879	3.397623507	1.774687325	0.1385245	0.094679768	0.879011201	0.597038513	0.669420388	0	6.380914306	6.012986515	10.51748887	10.17057482	0.075229984	0	0.199420118	0	0.335488931	0
uvig_235700	0	2.333635215	2.127328624	1.578713914	0.086259358	0.126336847	0.029322923	0	0.440668741	0	2.684731299	1.393552764	6.74973913	4.595442776	0.120460611	0.409045464	0	0	0.179065135	0.54579818
uvig_250717	0	0.180997353	0.138823467	0.13649305	0	0.017749679	0.027464802	0	0.117130239	0	0.517290481	3.282893378	0.093891458	0.135043415	0	0	0	0.070909522	0	0
uvig_268562	0	0.07421666	1.611439067	0	0	0.031841809	0.418796109	0	2.626553662	0	0.251329715	0.035477738	0	0.472982651	0	0	0	0	0.150437977	0.687812069
uvig_279364	0	0.496900751	2.057664996	0.60187914	0.279196086	0.131193592	0.119955252	0	1.090616737	0	1.082589668	0.830535391	0.189267817	0.393210355	0	0.048269355	0.033494265	0.047646828	0.23947965	1.416950505
uvig_297180	0	0.147302811	1.511938675	0.267294545	0	0	1.46684627	0.637635535	1.477540982	0	0.844175603	1.661795428	1.337220236	0.256441912	0	0	0.141986768	0.201981414	0	0.819088205
uvig_300711	0	0.416739446	2.545378594	0.505870931	0	0.026988271	0.511560642	0	0.419797157	0	0.54074405	0.977274601	0.142761349	0.596442405	0.085776602	0	0.075792386	0	0.127507229	0.947328233
uvig_304445	0	0.638818852	1.266314745	0.493274793	0	0.093303124	0.577486915	2.353430275	0.615707877	0	0.48152391	8.602454305	0.740326036	14.50163906	0	0	3.668383562	0	0.11020364	4.030864807
uvig_304456	0	17.1079409	0.313348986	135.8946795	1.471013413	0.145947967	0.150554161	0	0.252243492	0	4.489760027	0.21681782	0	0.176254579	0	0	0	0	0	0.788152233
uvig_309662	0	0.233751266	0.147646702	0.07712059	0	0	0.15518019	193.5160071	1.871957496	0	0.901186693	0.134087947	0	0.218004357	0	0	0	0	0	0.216631876
uvig_320251	0	4.158233817	3.353487552	3.57676253	0	0	0.335206244	0.642854004	0.720790314	0	3.636451595	4.657032165	0.943714921	1.403506424	0.081002976	0	0	0	1.444934609	0.68815975
uvig_332892	0	3.602327555	0.150886935	0.709317607	0.095968249	0.163982754	0.152242322	0	0.123671221	0.131085439	13.4709654	5.572578617	1.214400095	2.352648133	0.052118505	0.265466502	0	0	0.077474347	0
